Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY,AnchorIndex,HMDIsValid,HMDCoordinateSystem,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW,HMDEulerX,HMDEulerY,HMDEulerZ,BallPositionX,BallPositionY,BallPositionZ,Ball2PositionX,Ball2PositionY,Ball2PositionZ,CubeHumanPositionX,CubeHumanPositionY,CubeHumanPositionZ
0.000000,True,-0.063533,1.115400,0.137056,0.066297,0.008426,0.030532,-0.997297,True,0.003715,1.110615,0.142159,0.066774,0.024460,0.028544,-0.997060,True,3.355,True,0.507442,0.523946,True,3.300,True,0.514574,0.506810,0,True,Device,-0.029084,1.116128,0.127186,-0.123227,-0.022868,-0.029881,0.991665,345.772900,357.753800,356.828500,,,,,,,0.000000,0.000000,0.000000
0.010250,True,-0.063479,1.115439,0.137023,0.066517,0.008562,0.030551,-0.997281,True,0.003769,1.110650,0.142123,0.066994,0.024596,0.028559,-0.997041,True,3.357,True,0.508061,0.523527,True,3.302,True,0.514574,0.506810,,True,Device,-0.029030,1.116161,0.127150,-0.123381,-0.022841,-0.029914,0.991646,345.755200,357.757900,356.824500,,,,,,,,,
0.020092,True,-0.063437,1.115473,0.137002,0.066646,0.008365,0.030693,-0.997269,True,0.003811,1.110665,0.142085,0.067126,0.024399,0.028701,-0.997033,True,3.357,True,0.508061,0.523527,True,3.299,True,0.514314,0.506925,,True,Device,-0.028991,1.116185,0.127120,-0.123418,-0.022698,-0.030038,0.991640,345.751000,357.776600,356.807900,,,,,,,,,
0.031097,True,-0.063381,1.115478,0.136975,0.066775,0.007887,0.030750,-0.997263,True,0.003868,1.110668,0.142040,0.067255,0.023921,0.028758,-0.997034,True,3.357,True,0.508061,0.523637,True,3.294,True,0.514404,0.506705,,True,Device,-0.028938,1.116187,0.127084,-0.123483,-0.022557,-0.030043,0.991635,345.744000,357.793500,356.805300,,,,,,,,,
0.042248,True,-0.063327,1.115481,0.136953,0.066809,0.007841,0.030792,-0.997260,True,0.003923,1.110662,0.142000,0.067289,0.023875,0.028799,-0.997032,True,3.352,True,0.508118,0.523365,True,3.289,True,0.514404,0.506705,,True,Device,-0.028886,1.116185,0.127053,-0.123505,-0.022416,-0.030088,0.991634,345.741800,357.810700,356.798100,,,,,,,,,
0.053242,True,-0.063277,1.115481,0.136923,0.066788,0.007634,0.030755,-0.997264,True,0.003974,1.110669,0.141952,0.067267,0.023667,0.028760,-0.997040,True,3.331,True,0.508276,0.523793,True,3.267,True,0.514306,0.506832,,True,Device,-0.028839,1.116186,0.127013,-0.123623,-0.022278,-0.030036,0.991624,345.728700,357.826400,356.802300,,,,,,,,,
0.064526,True,-0.063228,1.115543,0.136920,0.066614,0.007700,0.030905,-0.997270,True,0.004023,1.110706,0.141934,0.067096,0.023733,0.028911,-0.997045,True,3.320,True,0.508276,0.523793,True,3.263,True,0.514547,0.506830,,True,Device,-0.028792,1.116236,0.127002,-0.123579,-0.022156,-0.030204,0.991628,345.733800,357.843100,356.780700,,,,,,,,,
0.075523,True,-0.063186,1.115556,0.136907,0.066774,0.007573,0.030839,-0.997263,True,0.004068,1.110725,0.141894,0.067255,0.023606,0.028840,-0.997040,True,3.314,True,0.507664,0.523690,True,3.260,True,0.514547,0.506830,,True,Device,-0.028754,1.116246,0.126974,-0.123832,-0.021944,-0.030135,0.991603,345.705400,357.867600,356.786100,,,,,,,,,
0.086704,True,-0.063151,1.115587,0.136873,0.067008,0.007613,0.030930,-0.997244,True,0.004101,1.110746,0.141866,0.067490,0.023646,0.028930,-0.997020,True,3.308,True,0.507664,0.523690,True,3.250,True,0.514211,0.506694,,True,Device,-0.028718,1.116268,0.126942,-0.123965,-0.021975,-0.030225,0.991583,345.689800,357.865700,356.776100,,,,,,,,,
0.097706,True,-0.063118,1.115637,0.136862,0.066995,0.007575,0.031178,-0.997237,True,0.004132,1.110761,0.141846,0.067482,0.023607,0.029177,-0.997014,True,3.310,True,0.507664,0.523690,True,3.247,True,0.514211,0.506694,,True,Device,-0.028686,1.116300,0.126926,-0.124003,-0.021878,-0.030473,0.991573,345.685200,357.880900,356.745600,,,,,,,,,
0.108776,True,-0.063082,1.115645,0.136846,0.067144,0.007696,0.031157,-0.997227,True,0.004169,1.110769,0.141823,0.067631,0.023729,0.029154,-0.997002,True,3.291,True,0.507767,0.523447,True,3.240,True,0.513985,0.506928,,True,Device,-0.028652,1.116306,0.126906,-0.124086,-0.021818,-0.030469,0.991564,345.675800,357.888100,356.745400,,,,,,,,,
0.119843,True,-0.063082,1.115650,0.136814,0.067119,0.007720,0.031244,-0.997226,True,0.004169,1.110760,0.141783,0.067608,0.023753,0.029241,-0.997001,True,3.275,True,0.507767,0.523447,True,3.237,True,0.514845,0.506755,,True,Device,-0.028652,1.116304,0.126871,-0.124071,-0.021748,-0.030563,0.991564,345.677600,357.897600,356.733200,,,,,,,,,
0.131050,True,-0.063053,1.115654,0.136802,0.068909,0.001228,0.032088,-0.997106,True,0.004198,1.110763,0.141761,0.069393,0.017258,0.030090,-0.996986,True,3.257,True,0.511310,0.524385,True,3.235,True,0.520972,0.505124,,True,Device,-0.028625,1.116308,0.126853,-0.124054,-0.021674,-0.030565,0.991568,345.679800,357.906300,356.731900,,,,,,,,,
0.143372,True,-0.063015,1.115637,0.136786,0.072594,-0.019691,0.034731,-0.996562,True,0.004236,1.110750,0.141738,0.073070,-0.003715,0.032749,-0.996782,True,3.234,True,0.515662,0.525392,True,3.221,True,0.521604,0.505094,,True,Device,-0.028589,1.116292,0.126833,-0.124110,-0.021625,-0.030529,0.991563,345.673600,357.911700,356.735400,,,,,,,,,
0.153267,True,-0.063000,1.115631,0.136759,0.072470,-0.019714,0.034834,-0.996567,True,0.004251,1.110729,0.141709,0.072948,-0.003738,0.032854,-0.996788,True,3.234,True,0.515662,0.525392,True,3.221,True,0.521604,0.505094,,True,Device,-0.028573,1.116281,0.126806,-0.123992,-0.021597,-0.030636,0.991575,345.687000,357.916200,356.722300,,,,,,,,,
0.164490,True,-0.062958,1.115593,0.136742,0.068244,-0.023834,0.035173,-0.996764,True,0.004294,1.110701,0.141681,0.068710,-0.007890,0.033198,-0.997053,True,3.180,True,0.515113,0.525446,True,3.185,True,0.521806,0.505152,,True,Device,-0.028533,1.116248,0.126783,-0.124005,-0.021535,-0.030550,0.991577,345.685900,357.922200,356.731500,,,,,,,,,
0.175507,True,-0.062935,1.115589,0.136733,0.067482,-0.024174,0.035193,-0.996807,True,0.004318,1.110694,0.141658,0.067946,-0.008232,0.033221,-0.997102,True,3.154,True,0.514931,0.525987,True,3.165,True,0.521806,0.505152,,True,Device,-0.028512,1.116245,0.126768,-0.123889,-0.021436,-0.030554,0.991594,345.699600,357.933600,356.729500,,,,,,,,,
0.186791,True,-0.062926,1.115594,0.136702,0.067370,-0.023086,0.034921,-0.996849,True,0.004329,1.110713,0.141611,0.067834,-0.007138,0.032950,-0.997127,True,3.135,True,0.514931,0.525987,True,3.147,True,0.521656,0.504987,,True,Device,-0.028505,1.116262,0.126730,-0.123723,-0.021336,-0.030431,0.991621,345.719400,357.943000,356.742200,,,,,,,,,
0.197685,True,-0.062876,1.115577,0.136679,0.068232,-0.028714,0.035446,-0.996626,True,0.004382,1.110721,0.141582,0.068690,-0.012794,0.033480,-0.996994,True,3.111,True,0.515345,0.525969,True,3.127,True,0.521656,0.504987,,True,Device,-0.028456,1.116256,0.126704,-0.123792,-0.021306,-0.030243,0.991618,345.712000,357.943900,356.763900,,,,,,,,,
0.208794,True,-0.062840,1.115538,0.136697,0.065631,-0.021703,0.034384,-0.997015,True,0.004419,1.110699,0.141587,0.066087,-0.005752,0.032410,-0.997271,True,3.098,True,0.515188,0.526371,True,3.110,True,0.521407,0.505258,,True,Device,-0.028423,1.116226,0.126715,-0.123756,-0.021231,-0.030106,0.991629,345.716600,357.950600,356.778800,,,,,,,,,
0.219841,True,-0.062853,1.115532,0.136678,0.065345,-0.021204,0.034239,-0.997050,True,0.004408,1.110703,0.141559,0.065799,-0.005251,0.032264,-0.997297,True,3.089,True,0.515188,0.526371,True,3.100,True,0.521612,0.505482,,True,Device,-0.028437,1.116223,0.126691,-0.123858,-0.021164,-0.030031,0.991620,345.705200,357.957700,356.786700,,,,,,,,,
0.231018,True,-0.062809,1.115577,0.136673,0.065473,-0.026572,0.034958,-0.996888,True,0.004451,1.110742,0.141559,0.065924,-0.010647,0.032987,-0.997222,True,3.075,True,0.514738,0.526069,True,3.086,True,0.521612,0.505482,,True,Device,-0.028393,1.116264,0.126688,-0.123916,-0.021195,-0.030078,0.991610,345.698300,357.954900,356.781900,,,,,,,,,
0.242271,True,-0.062789,1.115629,0.136694,0.065194,-0.021792,0.034425,-0.997041,True,0.004472,1.110782,0.141562,0.065650,-0.005842,0.032449,-0.997298,True,3.048,True,0.514584,0.526641,True,3.079,True,0.521500,0.505363,,True,Device,-0.028375,1.116309,0.126700,-0.123938,-0.021048,-0.030152,0.991608,345.696100,357.973300,356.771000,,,,,,,,,
0.253330,True,-0.062754,1.115687,0.136684,0.064920,-0.022350,0.034751,-0.997035,True,0.004504,1.110806,0.141555,0.065379,-0.006405,0.032774,-0.997302,True,3.027,True,0.514584,0.526641,True,3.063,True,0.521563,0.505448,,True,Device,-0.028340,1.116346,0.126690,-0.124082,-0.021030,-0.030410,0.991583,345.679000,357.979600,356.740600,,,,,,,,,
0.264446,True,-0.062721,1.115738,0.136692,0.064346,-0.024220,0.035218,-0.997012,True,0.004535,1.110821,0.141553,0.064806,-0.008286,0.033244,-0.997310,True,3.004,True,0.514289,0.526851,True,3.042,True,0.521563,0.505448,,True,Device,-0.028307,1.116380,0.126693,-0.124012,-0.020935,-0.030663,0.991586,345.686900,357.994400,356.709400,,,,,,,,,
0.275444,True,-0.062694,1.115778,0.136714,0.064862,-0.021601,0.035140,-0.997041,True,0.004561,1.110823,0.141556,0.065330,-0.005650,0.033166,-0.997296,True,2.987,True,0.514488,0.526794,True,3.031,True,0.521680,0.505651,,True,Device,-0.028283,1.116406,0.126707,-0.123833,-0.020760,-0.030915,0.991604,345.707700,358.018000,356.677100,,,,,,,,,
0.286522,True,-0.062671,1.115780,0.136740,0.064287,-0.021456,0.035219,-0.997079,True,0.004584,1.110803,0.141555,0.064757,-0.005504,0.033249,-0.997332,True,2.977,True,0.514488,0.526794,True,3.016,True,0.521841,0.505686,,True,Device,-0.028263,1.116403,0.126721,-0.123570,-0.020563,-0.031042,0.991637,345.738400,358.042200,356.659000,,,,,,,,,
0.297730,True,-0.062624,1.115771,0.136746,0.063985,-0.021083,0.035176,-0.997108,True,0.004632,1.110789,0.141554,0.064455,-0.005129,0.033210,-0.997355,True,2.960,True,0.514639,0.526518,True,3.004,True,0.521841,0.505686,,True,Device,-0.028216,1.116398,0.126725,-0.123308,-0.020520,-0.031061,0.991670,345.768800,358.046700,356.655900,,,,,,,,,
0.308762,True,-0.062593,1.115752,0.136775,0.064253,-0.020616,0.034905,-0.997110,True,0.004665,1.110795,0.141563,0.064720,-0.004658,0.032940,-0.997349,True,2.954,True,0.514434,0.526673,True,2.994,True,0.521366,0.505635,,True,Device,-0.028189,1.116396,0.126745,-0.123142,-0.020397,-0.030855,0.991700,345.788800,358.057700,356.678000,,,,,,,,,
0.320156,True,-0.062573,1.115725,0.136782,0.064453,-0.020631,0.034853,-0.997099,True,0.004686,1.110775,0.141570,0.064921,-0.004672,0.032887,-0.997337,True,2.962,True,0.514434,0.526673,True,2.982,True,0.520850,0.505791,,True,Device,-0.028169,1.116372,0.126752,-0.123169,-0.020403,-0.030796,0.991698,345.785700,358.056200,356.685000,,,,,,,,,
0.331410,True,-0.062560,1.115732,0.136817,0.063943,-0.020358,0.034855,-0.997137,True,0.004699,1.110773,0.141588,0.064410,-0.004398,0.032891,-0.997372,True,2.960,True,0.514308,0.526628,True,2.969,True,0.520850,0.505791,,True,Device,-0.028159,1.116376,0.126778,-0.123133,-0.020270,-0.030852,0.991703,345.790100,358.072500,356.676500,,,,,,,,,
0.342560,True,-0.062539,1.115728,0.136847,0.064107,-0.020376,0.034921,-0.997124,True,0.004721,1.110758,0.141605,0.064576,-0.004415,0.032956,-0.997359,True,2.948,True,0.513346,0.526199,True,2.963,True,0.521174,0.505681,,True,Device,-0.028139,1.116367,0.126802,-0.123098,-0.020175,-0.030918,0.991708,345.794400,358.084500,356.667300,,,,,,,,,
0.353649,True,-0.062530,1.115694,0.136873,0.064063,-0.020089,0.034907,-0.997133,True,0.004730,1.110718,0.141615,0.064533,-0.004127,0.032943,-0.997363,True,2.937,True,0.513346,0.526199,True,2.961,True,0.516116,0.506543,,True,Device,-0.028132,1.116331,0.126820,-0.123077,-0.020051,-0.030950,0.991712,345.797100,358.099500,356.661700,,,,,,,,,
0.364670,True,-0.062497,1.115678,0.136870,0.064327,-0.016910,0.034588,-0.997186,True,0.004763,1.110692,0.141615,0.064802,-0.000933,0.032621,-0.997364,True,2.941,True,0.508526,0.523891,True,2.961,True,0.516116,0.506543,,True,Device,-0.028098,1.116310,0.126819,-0.123045,-0.020062,-0.031017,0.991713,345.800700,358.099100,356.653900,,,,,,,,,
0.375851,True,-0.062502,1.115633,0.136898,0.062902,-0.004111,0.032941,-0.997468,True,0.004759,1.110648,0.141626,0.063386,0.011902,0.030967,-0.997438,True,2.952,True,0.507929,0.523607,True,2.972,True,0.513354,0.506962,,True,Device,-0.028106,1.116272,0.126840,-0.122792,-0.019948,-0.030988,0.991748,345.830400,358.111200,356.655400,,,,,,,,,
0.386951,True,-0.062525,1.115566,0.136892,0.062389,-0.003386,0.032650,-0.997512,True,0.004737,1.110607,0.141620,0.062871,0.012627,0.030677,-0.997470,True,2.957,True,0.507929,0.523607,True,2.958,True,0.513100,0.507017,,True,Device,-0.028129,1.116221,0.126834,-0.122712,-0.019976,-0.030796,0.991763,345.839900,358.104900,356.678300,,,,,,,,,
0.397919,True,-0.060773,1.118835,0.137487,0.062283,-0.003452,0.032676,-0.997518,True,0.004731,1.110603,0.141629,0.062764,0.012561,0.030703,-0.997477,True,3.053,True,0.507554,0.523600,True,2.934,True,0.513100,0.507017,,True,Device,-0.028133,1.116216,0.126837,-0.122733,-0.020069,-0.030810,0.991758,345.837100,358.094200,356.678100,,,,,,,,,
0.409100,True,-0.060799,1.118865,0.137508,0.061856,-0.001538,0.032456,-0.997556,True,0.004704,1.110627,0.141644,0.062340,0.014478,0.030485,-0.997484,True,3.127,True,0.507554,0.523600,True,2.920,True,0.513455,0.507094,,True,Device,-0.028160,1.116247,0.126855,-0.122567,-0.020037,-0.030837,0.991779,345.856300,358.098000,356.674200,,,,,,,,,
0.420075,True,-0.060813,1.118883,0.137466,0.060806,-0.001060,0.032305,-0.997626,True,0.004691,1.110660,0.141627,0.061288,0.014953,0.030333,-0.997547,True,3.183,True,0.507634,0.523517,True,2.912,True,0.513508,0.507455,,True,Device,-0.028169,1.116272,0.126826,-0.122578,-0.020238,-0.030752,0.991776,345.854500,358.073200,356.687100,,,,,,,,,
0.431294,True,-0.060828,1.118903,0.137455,0.060123,-0.000552,0.032358,-0.997666,True,0.004673,1.110665,0.141627,0.060606,0.015460,0.030387,-0.997579,True,3.224,True,0.507125,0.523823,True,2.907,True,0.513508,0.507455,,True,Device,-0.028183,1.116287,0.126821,-0.122493,-0.020320,-0.030874,0.991781,345.863800,358.065100,356.673800,,,,,,,,,
0.442360,True,-0.060832,1.118894,0.137435,0.060967,0.000466,0.032113,-0.997623,True,0.004671,1.110676,0.141623,0.061450,0.016482,0.030142,-0.997519,True,3.257,True,0.507921,0.523951,True,2.921,True,0.513199,0.507521,,True,Device,-0.028183,1.116288,0.126808,-0.122483,-0.020454,-0.030733,0.991784,345.864800,358.047300,356.692400,,,,,,,,,
0.453468,True,-0.060867,1.118899,0.137416,0.061292,0.001578,0.031897,-0.997609,True,0.004637,1.110694,0.141611,0.061775,0.017597,0.029926,-0.997486,True,3.250,True,0.507921,0.523951,True,2.925,True,0.513107,0.507424,,True,Device,-0.028216,1.116301,0.126793,-0.122402,-0.020527,-0.030644,0.991795,345.874100,358.037200,356.703800,,,,,,,,,
0.464836,True,-0.060892,1.118934,0.137409,0.061576,0.002661,0.031598,-0.997599,True,0.004615,1.110753,0.141611,0.062057,0.018682,0.029627,-0.997458,True,3.256,True,0.507786,0.524187,True,2.929,True,0.513107,0.507424,,True,Device,-0.028239,1.116348,0.126790,-0.122404,-0.020609,-0.030469,0.991799,345.873900,358.025100,356.725400,,,,,,,,,
0.475708,True,-0.060898,1.118975,0.137384,0.061436,0.003961,0.031433,-0.997608,True,0.004607,1.110800,0.141617,0.061917,0.019982,0.029459,-0.997446,True,3.261,True,0.507786,0.524187,True,2.924,True,0.513274,0.507648,,True,Device,-0.028241,1.116389,0.126780,-0.122507,-0.020833,-0.030452,0.991782,345.861400,357.998800,356.730800,,,,,,,,,
0.486893,True,-0.060920,1.119022,0.137351,0.061482,0.005300,0.031393,-0.997600,True,0.004582,1.110836,0.141609,0.061966,0.021322,0.029415,-0.997417,True,3.257,True,0.507604,0.524181,True,2.926,True,0.513441,0.507402,,True,Device,-0.028259,1.116425,0.126759,-0.122712,-0.020986,-0.030567,0.991750,345.836900,357.983200,356.719800,,,,,,,,,
0.498024,True,-0.060937,1.119084,0.137331,0.061901,0.004865,0.031657,-0.997568,True,0.004562,1.110875,0.141606,0.062388,0.020887,0.029678,-0.997392,True,3.259,True,0.507647,0.524504,True,2.933,True,0.513441,0.507402,,True,Device,-0.028274,1.116474,0.126747,-0.122816,-0.021087,-0.030762,0.991728,345.824200,357.974400,356.698500,,,,,,,,,
0.509068,True,-0.060925,1.119105,0.137285,0.061719,0.005875,0.031504,-0.997579,True,0.004573,1.110903,0.141583,0.062207,0.021897,0.029524,-0.997386,True,3.259,True,0.507647,0.524504,True,2.938,True,0.513910,0.507398,,True,Device,-0.028259,1.116497,0.126712,-0.122846,-0.021259,-0.030727,0.991722,345.820200,357.953900,356.705200,,,,,,,,,
0.520290,True,-0.060941,1.119112,0.137262,0.061978,0.006209,0.031410,-0.997564,True,0.004558,1.110916,0.141552,0.062466,0.022233,0.029431,-0.997365,True,3.280,True,0.507584,0.524319,True,2.952,True,0.513667,0.507554,,True,Device,-0.028275,1.116509,0.126686,-0.122752,-0.021221,-0.030672,0.991736,345.831300,357.957300,356.711000,,,,,,,,,
