Timestamp,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY
0.000,True,3.509,True,0.495130,0.543312,True,3.325,True,0.495396,0.569221
0.011,True,3.509,True,0.495130,0.543312,True,3.325,True,0.496282,0.569541
0.022,True,3.509,True,0.495085,0.542785,True,3.325,True,0.496282,0.569541
0.033,True,3.509,True,0.492812,0.543316,True,3.325,True,0.496428,0.569917
0.044,True,3.509,True,0.492812,0.543316,True,3.325,True,0.495883,0.569712
0.055,True,3.509,True,0.491992,0.543848,True,3.325,True,0.495883,0.569712
0.066,True,3.509,True,0.492284,0.543425,True,3.325,True,0.496235,0.570241
0.077,True,3.853,True,0.492284,0.543425,True,4.062,True,0.496222,0.570206
0.088,True,3.638,True,0.492283,0.543664,True,3.838,True,0.496222,0.570206
0.099,True,3.372,True,0.492721,0.543214,True,3.486,True,0.495587,0.570005
0.111,True,3.296,True,0.492721,0.543214,True,3.324,True,0.496283,0.570080
0.122,True,3.235,True,0.492875,0.543623,True,3.225,True,0.496283,0.570080
0.133,True,3.223,True,0.492645,0.544142,True,3.202,True,0.496039,0.570085
0.144,True,3.217,True,0.492645,0.544142,True,3.190,True,0.496076,0.569909
0.155,True,3.223,True,0.493586,0.543047,True,3.182,True,0.496076,0.569909
0.166,True,3.241,True,0.494027,0.543222,True,3.170,True,0.496056,0.570063
0.177,True,3.251,True,0.494027,0.543222,True,3.143,True,0.495976,0.570233
0.188,True,3.232,True,0.493127,0.543888,True,3.122,True,0.495976,0.570233
0.199,True,3.215,True,0.493127,0.543888,True,3.112,True,0.495786,0.570109
0.210,True,3.175,True,0.492849,0.543935,True,3.097,True,0.496771,0.570098
0.221,True,3.123,True,0.493732,0.544969,True,3.092,True,0.496771,0.570098
0.233,True,3.072,True,0.493910,0.544680,True,3.054,True,0.497451,0.570315
0.244,True,3.066,True,0.493910,0.544680,True,3.041,True,0.497326,0.569851
0.255,True,3.037,True,0.493825,0.544686,True,3.031,True,0.497326,0.569851
0.266,True,3.008,True,0.494113,0.544153,True,3.029,True,0.497351,0.570174
0.277,True,3.001,True,0.494113,0.544153,True,3.028,True,0.497509,0.570145
0.288,True,2.984,True,0.493730,0.544945,True,3.026,True,0.497509,0.570145
0.299,True,2.965,True,0.494026,0.544437,True,3.014,True,0.497536,0.569889
0.310,True,2.959,True,0.494026,0.544437,True,3.008,True,0.497642,0.570181
0.322,True,2.952,True,0.493899,0.544767,True,3.005,True,0.497642,0.570181
0.333,True,2.947,True,0.493899,0.544767,True,2.987,True,0.498041,0.570313
0.344,True,2.936,True,0.493935,0.544842,True,2.965,True,0.497991,0.570106
0.355,True,2.925,True,0.494213,0.544589,True,2.960,True,0.497991,0.570106
0.366,True,2.917,True,0.494213,0.544589,True,2.957,True,0.497991,0.570106
0.377,True,2.925,True,0.493971,0.544683,True,2.963,True,0.497319,0.570025
0.388,True,2.923,True,0.494275,0.544548,True,2.975,True,0.497319,0.570025
0.399,True,2.922,True,0.494275,0.544548,True,2.967,True,0.497851,0.570214
0.410,True,2.902,True,0.493459,0.544778,True,2.945,True,0.497782,0.570056
0.421,True,2.898,True,0.494211,0.544638,True,2.933,True,0.497782,0.570056
0.432,True,2.899,True,0.494269,0.544480,True,2.949,True,0.497789,0.570038
0.444,True,2.903,True,0.494269,0.544480,True,2.941,True,0.497672,0.570073
0.455,True,2.905,True,0.494255,0.544667,True,2.933,True,0.497672,0.570073
0.466,True,2.891,True,0.494255,0.544667,True,2.917,True,0.497820,0.570107
0.477,True,2.891,True,0.494255,0.544667,True,2.917,True,0.497820,0.570107
0.488,True,2.883,True,0.494271,0.544655,True,2.903,True,0.497756,0.570061
0.499,True,2.890,True,0.494470,0.544318,True,2.887,True,0.497591,0.569923
0.510,True,2.894,True,0.494470,0.544318,True,2.900,True,0.497835,0.570155
0.521,True,2.895,True,0.494223,0.544743,True,2.912,True,0.497835,0.570155
0.532,True,2.898,True,0.494223,0.544743,True,2.915,True,0.497727,0.570098
0.544,True,2.901,True,0.494499,0.543999,True,2.911,True,0.497660,0.570038
0.555,True,2.905,True,0.494354,0.544387,True,2.906,True,0.497660,0.570038
0.566,True,2.902,True,0.494552,0.544147,True,2.882,True,0.497837,0.570122
0.577,True,2.895,True,0.494552,0.544147,True,2.880,True,0.497740,0.570265
0.588,True,2.887,True,0.494564,0.544167,True,2.879,True,0.497740,0.570265
0.599,True,2.881,True,0.494564,0.544167,True,2.877,True,0.497787,0.569862
0.610,True,2.878,True,0.494483,0.544235,True,2.876,True,0.497787,0.569862
0.621,True,2.860,True,0.493839,0.544554,True,2.860,True,0.497854,0.570053
0.633,True,2.846,True,0.493839,0.544554,True,2.859,True,0.498180,0.570104
0.644,True,2.845,True,0.494625,0.544316,True,2.860,True,0.498109,0.570225
0.655,True,2.839,True,0.493883,0.544521,True,2.861,True,0.498109,0.570225
0.666,True,2.847,True,0.494691,0.544363,True,2.867,True,0.498231,0.570061
0.677,True,2.856,True,0.494691,0.544363,True,2.868,True,0.498231,0.570061
0.688,True,2.866,True,0.494685,0.544186,True,2.871,True,0.498190,0.570102
0.699,True,2.874,True,0.494685,0.544186,True,2.855,True,0.497815,0.570062
0.710,True,2.846,True,0.494069,0.544507,True,2.831,True,0.497815,0.570062
0.721,True,2.833,True,0.494069,0.544507,True,2.836,True,0.497851,0.570036
0.732,True,2.843,True,0.494703,0.544407,True,2.841,True,0.497851,0.570036
0.744,True,2.865,True,0.494470,0.544261,True,2.837,True,0.497954,0.569927
0.755,True,2.874,True,0.494556,0.544538,True,2.825,True,0.497954,0.569927
0.766,True,2.891,True,0.494618,0.544096,True,2.848,True,0.497477,0.569796
0.777,True,2.898,True,0.494618,0.544096,True,2.851,True,0.498036,0.569961
0.788,True,2.898,True,0.494977,0.544031,True,2.855,True,0.498036,0.569961
0.799,True,2.898,True,0.494977,0.544031,True,2.859,True,0.497907,0.570267
0.810,True,2.892,True,0.494856,0.544190,True,2.841,True,0.498162,0.570131
0.821,True,2.889,True,0.494856,0.544190,True,2.827,True,0.498162,0.570131
0.833,True,2.882,True,0.494436,0.544644,True,2.824,True,0.497660,0.570124
0.844,True,2.874,True,0.494779,0.544173,True,2.826,True,0.498061,0.570173
0.855,True,2.870,True,0.494624,0.544455,True,2.831,True,0.498061,0.570173
0.866,True,2.867,True,0.494624,0.544455,True,2.839,True,0.498805,0.569758
0.877,True,2.896,True,0.495557,0.544362,True,2.846,True,0.498805,0.569758
0.888,True,2.923,True,0.495557,0.544362,True,2.852,True,0.499042,0.569541
0.899,True,2.943,True,0.495862,0.544779,True,2.848,True,0.498907,0.569175
0.910,True,2.964,True,0.495333,0.545112,True,2.840,True,0.498907,0.569175
0.921,True,2.951,True,0.494831,0.545256,True,2.848,True,0.498965,0.569478
0.932,True,2.936,True,0.494831,0.545256,True,2.856,True,0.498965,0.569478
0.944,True,2.924,True,0.494831,0.545256,True,2.846,True,0.499218,0.569535
0.955,True,2.951,True,0.495189,0.545056,True,2.855,True,0.499218,0.569282
0.966,True,2.977,True,0.495425,0.544489,True,2.853,True,0.498740,0.569496
0.977,True,2.987,True,0.495425,0.544489,True,2.855,True,0.499442,0.569355
0.988,True,2.999,True,0.495301,0.544421,True,2.858,True,0.499442,0.569355
0.999,True,3.007,True,0.495301,0.544421,True,2.858,True,0.499442,0.569355
1.010,True,3.013,True,0.495301,0.544421,True,2.863,True,0.499114,0.569334
1.021,True,3.010,True,0.495242,0.544593,True,2.865,True,0.499114,0.569334
1.033,True,3.018,True,0.495724,0.544150,True,2.863,True,0.499286,0.569535
1.044,True,3.022,True,0.495314,0.544380,True,2.879,True,0.499253,0.569483
1.055,True,3.022,True,0.495314,0.544380,True,2.879,True,0.499253,0.569483
1.066,True,3.036,True,0.495148,0.544310,True,2.861,True,0.499251,0.569463
1.077,True,3.042,True,0.495068,0.544503,True,2.900,True,0.498910,0.569553
1.088,True,3.043,True,0.495068,0.544503,True,2.914,True,0.498709,0.569569
1.099,True,3.040,True,0.495165,0.544492,True,2.927,True,0.498709,0.569569
1.110,True,3.041,True,0.495113,0.544251,True,2.930,True,0.499028,0.569240
1.121,True,3.045,True,0.495113,0.544251,True,2.942,True,0.498829,0.569605
1.132,True,3.024,True,0.494468,0.544616,True,2.951,True,0.498829,0.569605
1.144,True,3.007,True,0.494468,0.544616,True,2.965,True,0.498913,0.569234
1.155,True,3.019,True,0.494338,0.545099,True,2.972,True,0.499221,0.569211
1.166,True,3.017,True,0.494338,0.545099,True,2.967,True,0.499221,0.569211
1.177,True,3.016,True,0.494338,0.545099,True,2.981,True,0.499070,0.569334
1.188,True,3.065,True,0.495018,0.544656,True,3.001,True,0.499009,0.569444
1.199,True,3.065,True,0.495018,0.544656,True,3.001,True,0.499009,0.569444
1.210,True,3.062,True,0.494110,0.544650,True,2.998,True,0.499144,0.569402
1.221,True,3.043,True,0.494117,0.544731,True,2.995,True,0.499295,0.569655
1.233,True,3.043,True,0.494117,0.544731,True,2.995,True,0.499295,0.569655
1.244,True,3.024,True,0.494117,0.544731,True,3.059,True,0.499031,0.569437
1.255,True,3.023,True,0.494166,0.544833,True,3.060,True,0.499260,0.569325
1.266,True,3.030,True,0.493948,0.544537,True,3.058,True,0.499005,0.569314
1.277,True,3.031,True,0.494049,0.544661,True,3.055,True,0.499005,0.569314
1.288,True,3.032,True,0.494049,0.544661,True,3.049,True,0.499249,0.569497
1.299,True,3.028,True,0.494120,0.544618,True,3.064,True,0.499018,0.569195
1.310,True,3.053,True,0.494531,0.544320,True,3.076,True,0.499018,0.569195
1.321,True,3.075,True,0.494531,0.544320,True,3.085,True,0.499018,0.569195
1.333,True,3.089,True,0.493837,0.544415,True,3.112,True,0.498476,0.568792
1.344,True,3.084,True,0.493837,0.544415,True,3.125,True,0.498476,0.568792
1.355,True,3.082,True,0.493878,0.544130,True,3.151,True,0.498739,0.569066
1.366,True,3.075,True,0.493878,0.544130,True,3.168,True,0.498565,0.568610
1.377,True,3.085,True,0.493619,0.543884,True,3.181,True,0.498565,0.568610
1.388,True,3.129,True,0.493096,0.542927,True,3.176,True,0.497415,0.569455
1.399,True,3.156,True,0.493096,0.542927,True,3.169,True,0.497542,0.569538
1.410,True,3.156,True,0.493096,0.542927,True,3.169,True,0.497542,0.569538
1.421,True,3.213,True,0.493202,0.542889,True,3.153,True,0.497352,0.569154
1.433,True,3.228,True,0.493356,0.542553,True,3.151,True,0.497352,0.569154
1.444,True,3.236,True,0.493356,0.542553,True,3.154,True,0.497625,0.569335
1.455,True,3.236,True,0.493116,0.542885,True,3.157,True,0.497625,0.569335
1.466,True,3.257,True,0.493451,0.542804,True,3.136,True,0.497407,0.569538
1.477,True,3.275,True,0.493451,0.542804,True,3.131,True,0.497521,0.569059
1.488,True,3.315,True,0.493840,0.542277,True,3.130,True,0.497405,0.569219
1.499,True,3.330,True,0.493205,0.542871,True,3.133,True,0.497405,0.569219
1.510,True,3.339,True,0.493205,0.542871,True,3.158,True,0.497203,0.569495
1.521,True,3.306,True,0.492896,0.542841,True,3.181,True,0.497292,0.569050
1.532,True,3.315,True,0.493321,0.542597,True,3.183,True,0.497292,0.569050
1.543,True,3.324,True,0.493321,0.542597,True,3.197,True,0.497219,0.569344
1.555,True,3.313,True,0.492470,0.542987,True,3.207,True,0.497219,0.569344
1.566,True,3.317,True,0.492275,0.543073,True,3.203,True,0.497381,0.569386
1.577,True,3.318,True,0.492275,0.543073,True,3.211,True,0.497381,0.569386
1.588,True,3.319,True,0.492359,0.543000,True,3.233,True,0.497371,0.569321
1.599,True,3.352,True,0.492867,0.542812,True,3.247,True,0.497371,0.569321
1.610,True,3.378,True,0.492867,0.542812,True,3.238,True,0.497298,0.569172
1.621,True,3.385,True,0.492702,0.543191,True,3.226,True,0.497298,0.569172
1.633,True,3.384,True,0.492283,0.542923,True,3.215,True,0.497799,0.569339
1.644,True,3.376,True,0.492283,0.542923,True,3.245,True,0.497307,0.569201
1.655,True,3.366,True,0.492218,0.543271,True,3.278,True,0.497782,0.569215
1.666,True,3.396,True,0.492218,0.543271,True,3.281,True,0.497782,0.569215
1.677,True,3.422,True,0.492931,0.543045,True,3.307,True,0.498424,0.568547
1.688,True,3.334,True,0.492926,0.544319,True,3.340,True,0.499142,0.568349
1.699,True,3.333,True,0.493447,0.544117,True,3.352,True,0.499142,0.568349
1.710,True,3.333,True,0.493447,0.544117,True,3.360,True,0.498920,0.568304
1.721,True,3.424,True,0.495250,0.543106,True,3.362,True,0.499179,0.568436
1.732,True,3.424,True,0.493165,0.544071,True,3.361,True,0.499179,0.568436
1.744,True,3.418,True,0.493165,0.544071,True,3.372,True,0.499165,0.568460
1.755,True,3.350,True,0.492262,0.544562,True,3.382,True,0.498867,0.568386
1.766,True,3.320,True,0.492114,0.544252,True,3.383,True,0.498867,0.568386
1.777,True,3.302,True,0.492114,0.544252,True,3.408,True,0.498828,0.568171
1.788,True,3.305,True,0.492311,0.544180,True,3.461,True,0.498758,0.568148
1.799,True,3.312,True,0.492530,0.543610,True,3.487,True,0.498758,0.568148
1.810,True,3.318,True,0.492530,0.543610,True,3.501,True,0.498816,0.568183
1.821,True,3.381,True,0.493262,0.543362,True,3.505,True,0.498794,0.567727
1.832,True,3.389,True,0.492837,0.544168,True,3.501,True,0.498794,0.567727
1.843,True,3.394,True,0.492837,0.544168,True,3.478,True,0.499496,0.568270
1.855,True,3.515,True,0.494858,0.542967,True,3.441,True,0.499593,0.568271
1.866,True,3.471,True,0.492228,0.544489,True,3.428,True,0.499593,0.568271
1.877,True,3.432,True,0.492228,0.544489,True,3.424,True,0.499656,0.568283
1.888,True,3.441,True,0.493722,0.543414,True,3.423,True,0.499656,0.568283
1.899,True,3.445,True,0.493722,0.543414,True,3.436,True,0.499650,0.568669
1.910,True,3.446,True,0.492484,0.544493,True,3.446,True,0.499650,0.568669
1.922,True,3.456,True,0.492814,0.543766,True,3.417,True,0.499474,0.568125
1.933,True,3.451,True,0.492814,0.543766,True,3.428,True,0.499255,0.567857
1.944,True,3.459,True,0.492426,0.544393,True,3.456,True,0.498931,0.567851
1.955,True,3.463,True,0.492426,0.544393,True,3.474,True,0.498931,0.567851
1.966,True,3.462,True,0.492261,0.544408,True,3.481,True,0.499259,0.568063
1.977,True,3.489,True,0.492993,0.543755,True,3.485,True,0.499136,0.567982
1.988,True,3.579,True,0.495193,0.543641,True,3.485,True,0.499136,0.567982
1.999,True,3.653,True,0.495193,0.543641,True,3.485,True,0.499906,0.568354
2.010,True,3.643,True,0.492940,0.543668,True,3.486,True,0.499906,0.568354
2.021,True,3.563,True,0.491784,0.544314,True,3.520,True,0.499449,0.567803
2.032,True,3.503,True,0.491784,0.544314,True,3.522,True,0.499665,0.568007
2.044,True,3.486,True,0.492799,0.544340,True,3.517,True,0.499569,0.568224
2.055,True,3.486,True,0.492799,0.544340,True,3.517,True,0.499569,0.568224
2.066,True,3.467,True,0.492356,0.545303,True,3.504,True,0.498281,0.566495
2.077,True,3.599,True,0.494850,0.542154,True,3.499,True,0.498281,0.566495
2.088,True,3.834,True,0.496655,0.538275,True,3.539,True,0.499487,0.565313
2.099,True,3.935,True,0.496655,0.538275,True,3.548,True,0.501073,0.563225
2.110,True,3.897,True,0.494774,0.536632,True,3.554,True,0.501073,0.563225
2.121,True,3.684,True,0.494897,0.537057,False,0.000,False,0.000000,0.000000
2.132,True,3.549,True,0.494897,0.537057,False,0.000,False,0.000000,0.000000
2.144,True,3.383,True,0.493490,0.540321,False,0.000,False,0.000000,0.000000
2.155,True,3.383,True,0.493490,0.540321,False,0.000,False,0.000000,0.000000
2.166,True,3.545,True,0.491371,0.540632,False,0.000,False,0.000000,0.000000
2.177,True,3.715,True,0.491145,0.541602,False,0.000,False,0.000000,0.000000
2.188,True,3.799,True,0.493444,0.540359,False,0.000,False,0.000000,0.000000
2.199,True,3.879,True,0.493444,0.540359,False,0.000,False,0.000000,0.000000
2.210,True,3.923,True,0.494140,0.540466,False,0.000,False,0.000000,0.000000
2.221,True,3.913,True,0.493577,0.541899,False,0.000,False,0.000000,0.000000
2.233,True,3.880,True,0.493577,0.541899,False,0.000,False,0.000000,0.000000
2.244,True,3.849,True,0.493577,0.541899,True,3.556,True,0.500273,0.565898
2.255,True,3.845,True,0.494477,0.541871,True,3.569,True,0.500273,0.565898
2.266,True,3.931,True,0.496182,0.541700,True,3.595,True,0.500332,0.566577
2.277,True,4.053,True,0.494758,0.543062,True,3.582,True,0.500202,0.567118
2.288,True,4.060,True,0.494758,0.543062,True,3.576,True,0.499729,0.567237
