Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW
0.000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.011,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.022,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.033,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.044,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.055,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,True,-0.009485,1.042258,-0.003936,0.048503,-0.025007,-0.009965,-0.998460
0.066,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,True,-0.009522,1.042232,-0.003866,0.048254,-0.025011,-0.010047,-0.998471
0.077,True,-0.072536,1.031405,-0.001766,-0.006726,-0.019652,-0.010402,-0.999730,True,-0.009541,1.042209,-0.003804,0.048099,-0.024926,-0.010073,-0.998481
0.088,True,-0.072568,1.031376,-0.001702,-0.006937,-0.019699,-0.010404,-0.999728,True,-0.009573,1.042180,-0.003741,0.047878,-0.024961,-0.010080,-0.998490
0.099,True,-0.072590,1.031332,-0.001657,-0.007082,-0.019597,-0.010571,-0.999727,True,-0.009598,1.042158,-0.003680,0.052206,-0.041975,-0.008848,-0.997715
0.110,True,-0.072636,1.031300,-0.001583,-0.010633,-0.025606,-0.010164,-0.999564,True,-0.009646,1.042137,-0.003598,0.051940,-0.041944,-0.008944,-0.997729
0.121,True,-0.072672,1.031256,-0.001528,-0.010787,-0.025550,-0.010262,-0.999563,True,-0.009683,1.042105,-0.003531,0.051774,-0.041869,-0.009041,-0.997740
0.133,True,-0.072685,1.031215,-0.001464,-0.010947,-0.025479,-0.010368,-0.999562,True,-0.009699,1.042078,-0.003454,0.037122,-0.035267,-0.009656,-0.998642
0.144,True,-0.072727,1.031169,-0.001395,-0.008699,-0.030118,-0.010118,-0.999457,True,-0.009743,1.042048,-0.003376,0.036877,-0.035213,-0.009780,-0.998651
0.155,True,-0.072765,1.031124,-0.001341,-0.008873,-0.030027,-0.010244,-0.999457,True,-0.009783,1.042019,-0.003305,0.036688,-0.035103,-0.009904,-0.998661
0.166,True,-0.072786,1.031095,-0.001257,-0.009102,-0.029996,-0.010338,-0.999455,True,-0.009806,1.042001,-0.003211,0.004656,0.015221,-0.013989,-0.999776
