Timestamp,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY
0.000,True,3.874,True,0.465203,0.499733,True,2.957,True,0.500922,0.521125
0.012,True,3.874,True,0.465203,0.499733,True,2.957,True,0.500922,0.521125
0.022,True,3.874,True,0.465033,0.499873,True,2.957,True,0.501088,0.521236
0.033,True,3.874,True,0.465033,0.499873,True,2.957,True,0.501088,0.521236
0.044,True,3.874,True,0.465252,0.499842,True,2.957,True,0.501088,0.521236
0.055,True,3.874,True,0.465252,0.499842,True,2.957,True,0.501023,0.521041
0.066,True,3.874,True,0.464952,0.499840,True,2.957,True,0.501023,0.521041
0.077,True,3.874,True,0.464952,0.499840,True,2.957,True,0.501023,0.521041
0.088,True,3.874,True,0.464952,0.499840,True,2.957,True,0.500842,0.521241
0.099,True,3.874,True,0.464952,0.499840,True,2.957,True,0.500842,0.521241
0.111,True,3.874,True,0.464941,0.499730,True,2.957,True,0.500842,0.521241
0.122,True,3.874,True,0.464941,0.499730,True,2.957,True,0.500907,0.521257
0.133,True,3.874,True,0.464941,0.499730,True,2.957,True,0.500907,0.521257
0.144,True,3.874,True,0.465108,0.499949,True,2.957,True,0.500907,0.521257
0.155,True,3.874,True,0.465108,0.499949,True,2.957,True,0.501138,0.521160
0.167,True,3.874,True,0.465060,0.500180,True,2.957,True,0.501138,0.521160
0.177,True,3.874,True,0.465060,0.500180,True,2.957,True,0.501138,0.521160
0.188,True,3.874,True,0.465060,0.500180,True,2.957,True,0.501011,0.521283
0.199,True,3.874,True,0.464618,0.500016,True,2.957,True,0.501011,0.521283
0.211,True,3.874,True,0.464618,0.500016,True,2.957,True,0.501011,0.521283
0.222,True,3.874,True,0.464618,0.500016,True,2.957,True,0.500359,0.521387
0.233,True,3.874,True,0.464635,0.500013,True,2.957,True,0.500359,0.521387
0.244,True,3.874,True,0.464635,0.500013,True,2.957,True,0.500359,0.521387
0.255,True,3.874,True,0.464635,0.500013,True,2.957,True,0.500359,0.521387
0.266,True,3.874,True,0.464635,0.500013,True,2.957,True,0.500878,0.521368
0.277,True,3.874,True,0.464646,0.499910,True,2.957,True,0.500878,0.521368
0.288,True,3.874,True,0.464646,0.499910,True,2.957,True,0.500799,0.521506
0.300,True,3.874,True,0.464306,0.499975,True,2.957,True,0.500799,0.521506
0.311,True,3.874,True,0.464306,0.499975,True,2.957,True,0.500799,0.521506
0.322,True,3.874,True,0.464306,0.499975,True,2.957,True,0.500794,0.521206
0.333,True,3.874,True,0.464286,0.499940,True,2.957,True,0.500794,0.521206
0.344,True,3.874,True,0.464286,0.499940,True,2.957,True,0.500794,0.521206
0.355,True,3.874,True,0.464286,0.499940,True,2.957,True,0.500362,0.521769
0.366,True,3.874,True,0.464286,0.499940,True,2.957,True,0.500362,0.521769
0.377,True,3.812,True,0.463455,0.499887,True,2.962,True,0.500362,0.521769
0.388,True,3.812,True,0.463455,0.499887,True,2.962,True,0.500313,0.522081
0.400,True,3.812,True,0.463706,0.500103,True,2.962,True,0.500313,0.522081
0.411,True,3.812,True,0.463706,0.500103,True,2.962,True,0.500313,0.522081
0.422,True,3.812,True,0.463706,0.500103,True,2.962,True,0.500549,0.522013
0.433,True,3.812,True,0.463586,0.499632,True,2.962,True,0.500549,0.522013
0.444,True,3.812,True,0.463586,0.499632,True,2.962,True,0.500549,0.522013
0.455,True,3.812,True,0.463586,0.499632,True,2.962,True,0.500287,0.521796
0.466,True,3.812,True,0.463762,0.500031,True,2.962,True,0.500287,0.521796
0.477,True,3.812,True,0.463762,0.500031,True,2.962,True,0.500287,0.521796
0.489,True,3.812,True,0.463762,0.500031,True,2.962,True,0.500287,0.521796
0.500,True,3.812,True,0.464103,0.499638,True,2.962,True,0.500286,0.521429
0.511,True,3.812,True,0.464103,0.499638,True,2.962,True,0.500286,0.521429
0.522,True,3.812,True,0.464103,0.499638,True,2.962,True,0.500525,0.521209
0.533,True,3.812,True,0.464462,0.499468,True,2.962,True,0.500525,0.521209
0.544,True,3.812,True,0.464462,0.499468,True,2.962,True,0.500525,0.521209
0.555,True,3.812,True,0.464462,0.499468,True,2.962,True,0.500376,0.520870
0.566,True,3.812,True,0.464433,0.499381,True,2.962,True,0.500376,0.520870
0.577,True,3.812,True,0.464433,0.499381,True,2.962,True,0.500376,0.520870
0.588,True,3.812,True,0.464433,0.499381,True,2.962,True,0.500220,0.520785
0.599,True,3.812,True,0.464433,0.499381,True,2.962,True,0.500220,0.520785
0.610,True,3.812,True,0.464433,0.499381,True,2.962,True,0.500220,0.520785
0.622,True,3.812,True,0.464541,0.498909,True,2.962,True,0.500220,0.520785
0.632,True,3.812,True,0.464541,0.498909,True,2.962,True,0.499822,0.520753
0.644,True,3.812,True,0.464625,0.498757,True,2.962,True,0.499822,0.520753
0.655,True,3.812,True,0.464625,0.498757,True,2.962,True,0.499797,0.520750
0.666,True,3.812,True,0.464625,0.498757,True,2.962,True,0.499797,0.520750
0.677,True,3.812,True,0.464664,0.498602,True,2.962,True,0.499797,0.520750
0.688,True,3.812,True,0.464664,0.498602,True,2.962,True,0.500018,0.520516
0.699,True,3.812,True,0.464664,0.498602,True,2.962,True,0.500018,0.520516
0.710,True,3.812,True,0.464799,0.498432,True,2.962,True,0.500018,0.520516
0.722,True,3.812,True,0.464799,0.498432,True,2.962,True,0.500018,0.520516
0.733,True,3.812,True,0.464799,0.498432,True,2.962,True,0.500091,0.520650
0.744,True,3.812,True,0.464609,0.498545,True,2.962,True,0.500091,0.520650
0.755,True,3.812,True,0.464609,0.498545,True,2.962,True,0.500091,0.520650
0.766,True,3.812,True,0.464609,0.498545,True,2.962,True,0.499946,0.520567
0.777,True,3.812,True,0.464586,0.498743,True,2.962,True,0.499946,0.520567
0.788,True,3.812,True,0.464586,0.498743,True,2.962,True,0.500057,0.520735
0.799,True,3.812,True,0.464586,0.498743,True,2.962,True,0.500057,0.520735
0.810,True,3.812,True,0.464534,0.498646,True,2.962,True,0.500057,0.520735
0.822,True,3.812,True,0.464534,0.498646,True,2.962,True,0.500030,0.520616
0.833,True,3.812,True,0.464534,0.498646,True,2.962,True,0.500030,0.520616
0.844,True,3.812,True,0.464474,0.498528,True,2.962,True,0.500030,0.520616
0.855,True,3.812,True,0.464474,0.498528,True,2.962,True,0.500030,0.520616
0.866,True,3.874,True,0.464474,0.498528,True,3.794,True,0.499976,0.520680
0.877,True,3.874,True,0.464475,0.498423,True,3.794,True,0.499976,0.520680
0.888,True,3.874,True,0.464475,0.498423,True,3.794,True,0.499976,0.520680
0.899,True,3.874,True,0.464475,0.498423,True,3.794,True,0.499976,0.520680
0.910,True,3.874,True,0.464374,0.498393,True,3.794,True,0.499680,0.520570
0.922,True,3.874,True,0.464374,0.498393,True,3.794,True,0.499680,0.520570
0.933,True,3.874,True,0.464374,0.498393,True,3.794,True,0.499514,0.520538
0.944,True,3.874,True,0.464743,0.498433,True,3.794,True,0.499514,0.520538
0.955,True,3.874,True,0.464743,0.498433,True,3.794,True,0.499514,0.520538
0.966,True,3.874,True,0.464743,0.498433,True,3.794,True,0.499264,0.520240
0.977,True,3.874,True,0.464552,0.498304,True,3.794,True,0.499264,0.520240
0.988,True,3.874,True,0.464552,0.498304,True,3.794,True,0.499707,0.520420
0.999,True,3.874,True,0.464552,0.498304,True,3.794,True,0.499707,0.520420
1.010,True,3.874,True,0.464811,0.498193,True,3.794,True,0.499707,0.520420
1.021,True,3.874,True,0.464811,0.498193,True,3.794,True,0.499707,0.520420
1.033,True,3.874,True,0.464811,0.498193,True,3.794,True,0.499876,0.519932
1.044,True,3.874,True,0.464236,0.497122,True,3.794,True,0.499876,0.519932
1.055,True,3.874,True,0.464236,0.497122,True,3.794,True,0.499876,0.519932
1.066,True,3.874,True,0.464236,0.497122,True,3.794,True,0.502345,0.519389
1.077,True,3.874,True,0.466038,0.490428,True,3.794,True,0.502345,0.519389
1.088,True,3.874,True,0.466038,0.490428,True,3.794,True,0.502345,0.519389
1.099,True,3.874,True,0.466038,0.490428,False,0.000,False,0.000000,0.000000
1.110,True,3.874,True,0.468801,0.483489,False,0.000,False,0.000000,0.000000
1.122,True,3.874,True,0.468801,0.483489,False,0.000,False,0.000000,0.000000
