Timestamp,PositionX,PositionY,PositionZ
0.000000,-0.870000,2.353000,3.830000
0.044851,-0.557193,2.427255,3.711193
0.100120,-0.308408,2.467180,3.616703
0.148307,0.001451,2.477593,3.499016
0.198354,0.271134,2.458373,3.396588
0.243747,0.550317,2.427039,3.290553
0.296356,0.550317,2.427039,3.290553
0.350936,0.550317,2.427039,3.290553
0.397304,0.550317,2.427039,3.290553
0.451958,0.550317,2.427039,3.290553
0.501915,0.550317,2.427039,3.290553
0.552375,0.275910,2.498679,3.387575
0.598011,-0.011245,2.524437,3.479989
0.648437,-0.274476,2.481380,3.541891
0.703037,-0.559622,2.397663,3.598672
0.748546,-0.559622,2.397663,3.598672
0.803834,-0.559622,2.397663,3.598672
0.852732,-0.559622,2.397663,3.598672
0.903792,-0.559622,2.397663,3.598672
0.950328,-0.267346,2.458337,3.667582
1.000518,0.001184,2.503062,3.729662
1.055122,0.291077,2.527613,3.807423
1.101567,0.607877,2.502179,3.886962
1.157437,0.871860,2.445518,3.955950
1.207878,1.185791,2.350805,4.025588
1.258043,1.185791,2.350805,4.025588
1.303596,1.185791,2.350805,4.025588
1.354771,1.185791,2.350805,4.025588
1.409523,1.185791,2.350805,4.025588
1.455057,1.185791,2.350805,4.025588
1.505522,1.207679,2.425861,3.763808
1.560863,1.221572,2.488860,3.467970
1.605959,1.198015,2.491812,3.136778
1.660788,1.152312,2.434643,2.876283
1.711723,1.096225,2.352911,2.635356
1.761762,1.096225,2.352911,2.635356
1.807275,1.096225,2.352911,2.635356
1.858281,1.096225,2.352911,2.635356
1.912883,1.096225,2.352911,2.635356
1.959164,1.096225,2.352911,2.635356
2.014092,0.956556,2.422372,2.663249
2.064608,0.844861,2.419983,2.699221
2.118540,0.609855,2.361504,2.516963
2.160997,0.510867,2.296222,2.215878
2.212193,0.510867,2.296222,2.215878
2.267574,0.510867,2.296222,2.215878
2.314297,0.510867,2.296222,2.215878
2.368813,0.510867,2.296222,2.215878
2.419574,0.510867,2.296222,2.215878
2.465956,0.674058,2.367157,2.432840
2.517054,0.822737,2.422481,2.633868
2.567353,0.979056,2.463808,2.876898
2.621565,1.147238,2.474565,3.120520
2.668313,1.316311,2.444335,3.365088
2.719305,1.429773,2.386867,3.545685
2.773721,1.534714,2.305817,3.760300
2.819078,1.566016,2.265795,3.854135
2.869330,1.566016,2.265795,3.854135
2.924592,1.566016,2.265795,3.854135
2.970336,1.566016,2.265795,3.854135
3.021101,1.566016,2.265795,3.854135
3.072096,1.566016,2.265795,3.854135
3.122098,1.379704,2.321457,3.836231
3.172185,1.158706,2.334375,3.776237
3.226823,0.882605,2.245580,3.697515
3.272530,0.609086,2.103050,3.647376
3.323071,0.609086,2.103050,3.647376
3.378611,0.609086,2.103050,3.647376
3.423266,0.609086,2.103050,3.647376
3.473621,0.609086,2.103050,3.647376
3.523812,0.609086,2.103050,3.647376
3.574502,0.650752,2.199303,3.416795
3.624742,0.684282,2.272760,3.178934
3.679300,0.718521,2.295790,2.895937
3.725776,0.705266,2.240653,2.573533
3.777418,0.639599,2.167033,2.312715
3.832637,0.586574,2.147451,2.233413
3.878501,0.586574,2.147451,2.233413
3.929466,0.586574,2.147451,2.233413
3.984446,0.586574,2.147451,2.233413
4.030021,0.586574,2.147451,2.233413
4.080954,0.716162,2.208010,2.432232
4.135374,0.857439,2.267137,2.659948
4.181967,0.996759,2.307895,2.935777
4.232156,1.105879,2.312444,3.180020
4.287875,1.209064,2.285737,3.461662
4.332470,1.344516,2.230100,3.762201
4.383593,1.439303,2.187345,3.934165
4.444917,1.439303,2.187345,3.934165
4.488323,1.439303,2.187345,3.934165
4.535038,1.439303,2.187345,3.934165
4.584902,1.439303,2.187345,3.934165
4.635499,1.167152,2.261745,3.984818
4.686023,0.885066,2.332199,4.032938
4.740845,0.604039,2.391988,4.077152
4.787180,0.280128,2.438440,4.110638
4.836996,0.002857,2.458643,4.111180
4.891151,-0.293916,2.459892,4.075616
4.936951,-0.601990,2.439555,3.974334
4.987849,-0.844410,2.412814,3.847726
5.042800,-1.107407,2.380185,3.695968
5.087738,-0.993474,2.337171,3.977611
5.139210,-0.993474,2.337171,3.977611
5.194903,-0.993474,2.337171,3.977611
5.241045,-0.993474,2.337171,3.977611
5.290903,-0.993474,2.337171,3.977611
5.342106,-0.993474,2.337171,3.977611
5.392129,-0.864717,2.410032,3.765873
5.442714,-0.695097,2.466339,3.557228
5.497481,-0.467831,2.489660,3.357416
5.542604,-0.205501,2.476979,3.159928
5.593027,0.011550,2.450290,3.000313
5.647388,0.246001,2.411051,2.813177
5.694050,0.508322,2.378034,2.622173
5.744587,0.508322,2.378034,2.622173
5.800231,0.508322,2.378034,2.622173
