Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY,AnchorIndex,HMDIsValid,HMDCoordinateSystem,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW,HMDEulerX,HMDEulerY,HMDEulerZ,BallPositionX,BallPositionY,BallPositionZ,Ball2PositionX,Ball2PositionY,Ball2PositionZ,CubeHumanPositionX,CubeHumanPositionY,CubeHumanPositionZ
0.000000,True,-0.025106,1.062146,0.003808,0.087528,0.001305,0.013879,-0.996065,True,0.039267,1.063658,0.002810,0.087873,0.028916,0.011700,-0.995643,True,3.246,True,0.492625,0.513705,True,3.755,True,0.489422,0.551512,0,True,Device,0.009108,1.063155,-0.007976,-0.078495,-0.003159,-0.013715,0.996815,350.991700,359.759600,358.442400,,,,,,,0.000000,0.000000,0.000000
0.010406,True,-0.025112,1.062093,0.003859,0.087455,0.000953,0.013755,-0.996073,True,0.039260,1.063623,0.002854,0.087800,0.028905,0.011551,-0.995652,True,3.248,True,0.492343,0.514100,True,3.769,True,0.489422,0.551512,,True,Device,0.009100,1.063114,-0.007928,-0.078409,-0.003113,-0.013567,0.996824,351.001800,359.763400,358.459100,,,,,,,,,
0.019253,True,-0.025127,1.062075,0.003935,0.087225,0.000668,0.013738,-0.996094,True,0.039245,1.063611,0.002927,0.087574,0.028935,0.011514,-0.995671,True,3.250,True,0.492343,0.514100,True,3.775,True,0.489389,0.551394,,True,Device,0.009085,1.063102,-0.007854,-0.078259,-0.003086,-0.013530,0.996837,351.019100,359.766000,358.463100,,,,,,,,,
0.030457,True,-0.025152,1.062038,0.003996,0.087154,0.000578,0.013592,-0.996102,True,0.039219,1.063591,0.002976,0.087506,0.029571,0.011316,-0.995661,True,3.240,True,0.492574,0.513483,True,3.811,True,0.489208,0.551440,,True,Device,0.009057,1.063078,-0.007799,-0.078087,-0.003004,-0.013385,0.996852,351.039000,359.773800,358.479200,,,,,,,,,
0.041496,True,-0.025141,1.062007,0.004001,0.087013,0.000150,0.013587,-0.996115,True,0.039230,1.063568,0.002995,0.087369,0.029500,0.011288,-0.995675,True,3.240,True,0.492574,0.513483,True,3.838,True,0.489208,0.551440,,True,Device,0.009070,1.063055,-0.007787,-0.077927,-0.003098,-0.013339,0.996865,351.057200,359.762300,358.485400,,,,,,,,,
0.052532,True,-0.025160,1.061960,0.004069,0.086978,0.000035,0.013524,-0.996118,True,0.039210,1.063532,0.003072,0.087337,0.029779,0.011198,-0.995671,True,3.240,True,0.492574,0.513483,True,3.835,True,0.489407,0.551548,,True,Device,0.009052,1.063016,-0.007714,-0.077810,-0.003174,-0.013260,0.996875,351.070500,359.752600,358.495100,,,,,,,,,
0.063751,True,-0.025187,1.061905,0.004136,0.088023,-0.001145,0.013494,-0.996026,True,0.039184,1.063496,0.003154,0.088388,0.029348,0.011113,-0.995592,True,3.307,True,0.492072,0.513841,True,3.819,True,0.490105,0.552115,,True,Device,0.009028,1.062974,-0.007639,-0.077675,-0.003293,-0.013125,0.996887,351.085900,359.737400,358.511800,,,,,,,,,
0.074730,True,-0.025223,1.061838,0.004244,0.087557,-0.000901,0.013305,-0.996070,True,0.039147,1.063455,0.003290,0.087920,0.029947,0.010901,-0.995618,True,3.322,True,0.492072,0.513841,True,3.807,True,0.490105,0.552115,,True,Device,0.008996,1.062925,-0.007516,-0.077526,-0.003529,-0.012936,0.996900,351.102800,359.708200,358.535900,,,,,,,,,
0.085762,True,-0.025243,1.061830,0.004327,0.087852,-0.001024,0.013359,-0.996043,True,0.039127,1.063448,0.003406,0.088219,0.030039,0.010941,-0.995588,True,3.332,True,0.492072,0.513841,True,3.765,True,0.489944,0.552185,,True,Device,0.008982,1.062918,-0.007415,-0.077463,-0.003776,-0.012958,0.996904,351.109600,359.679800,358.535500,,,,,,,,,
0.096882,True,-0.025267,1.061828,0.004406,0.088027,-0.001954,0.013637,-0.996023,True,0.039104,1.063423,0.003507,0.088412,0.030015,0.011150,-0.995569,True,3.313,True,0.492212,0.514211,True,3.772,True,0.489767,0.551847,,True,Device,0.008962,1.062905,-0.007325,-0.077407,-0.003934,-0.013149,0.996905,351.115700,359.663100,358.514800,,,,,,,,,
0.109680,True,-0.025263,1.061831,0.004475,0.088254,-0.002713,0.013937,-0.995997,True,0.039109,1.063397,0.003592,0.088655,0.029736,0.011418,-0.995553,True,3.312,True,0.492212,0.514211,True,3.782,True,0.489763,0.551725,,True,Device,0.008970,1.062896,-0.007247,-0.077250,-0.004035,-0.013382,0.996914,351.133600,359.653400,358.488700,,,,,,,,,
