Timestamp,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ
0.050454,4.990000,0.172373,4.449999,-0.992810,2.401822,1.198395
0.061565,4.990000,0.172373,4.449999,-0.987164,2.411428,1.262433
0.072677,4.990000,0.172373,4.449999,-0.981518,2.421033,1.326470
0.083788,4.990000,0.172373,4.449999,-0.975872,2.430639,1.390508
0.094899,4.990000,0.172373,4.449999,-0.970226,2.440245,1.454546
0.106010,4.990000,0.172373,4.449999,-0.964618,2.449616,1.518146
0.117121,4.990000,0.172373,4.449999,-0.959127,2.458285,1.580431
0.128232,4.990000,0.172373,4.449999,-0.953635,2.466953,1.642717
0.139343,4.990000,0.172373,4.449999,-0.948144,2.475621,1.705002
0.150454,4.990000,0.172373,4.449999,-0.942652,2.484290,1.767287
0.161566,4.990000,0.172373,4.449999,-0.936840,2.492923,1.833212
0.172677,4.990000,0.172373,4.449999,-0.930499,2.501498,1.905127
0.183788,4.990000,0.172373,4.449999,-0.924159,2.510073,1.977042
0.194899,4.990000,0.172373,4.449999,-0.917818,2.518648,2.048958
0.206010,4.990000,0.172373,4.449999,-0.911478,2.527222,2.120873
0.217121,4.990000,0.172373,4.449999,-0.905618,2.533778,2.187332
0.228232,4.990000,0.172373,4.449999,-0.899897,2.539752,2.252217
0.239343,4.990000,0.172373,4.449999,-0.894177,2.545725,2.317102
0.250454,4.990000,0.172373,4.449999,-0.888456,2.551699,2.381987
0.261566,4.990000,0.172373,4.449999,-0.882692,2.557293,2.447359
0.272677,4.990000,0.172373,4.449999,-0.876752,2.561331,2.514730
0.283788,4.990000,0.172373,4.449999,-0.870812,2.565369,2.582101
0.294899,4.990000,0.172373,4.449999,-0.864873,2.569407,2.649472
0.306010,4.990000,0.172373,4.449999,-0.858933,2.573444,2.716843
0.317121,4.990000,0.172373,4.449999,-0.853052,2.575932,2.783540
0.328232,4.990000,0.172373,4.449999,-0.847207,2.577503,2.849839
0.339343,4.990000,0.172373,4.449999,-0.841361,2.579074,2.916138
0.350454,4.990000,0.172373,4.449999,-0.835516,2.580645,2.982437
0.361566,4.990000,0.172373,4.449999,-0.829685,2.582121,3.048574
0.372677,4.990000,0.172373,4.449999,-0.824210,2.581214,3.110667
0.383788,4.990000,0.172373,4.449999,-0.818736,2.580307,3.172761
0.394899,4.990000,0.172373,4.449999,-0.813261,2.579401,3.234854
0.406010,4.990000,0.172373,4.449999,-0.807787,2.578494,3.296948
0.417121,4.990000,0.172373,4.449999,-0.802266,2.577399,3.359567
0.428232,4.990000,0.172373,4.449999,-0.796091,2.573652,3.429599
0.439343,4.990000,0.172373,4.449999,-0.789917,2.569904,3.499631
0.450454,4.990000,0.172373,4.449999,-0.783742,2.566156,3.569663
0.461566,4.990000,0.172373,4.449999,-0.777567,2.562408,3.639695
0.472677,4.990000,0.172373,4.449999,-0.771171,2.557008,3.707665
0.483788,4.990000,0.172373,4.449999,-0.764556,2.549990,3.773616
0.494899,4.990000,0.172373,4.449999,-0.757942,2.542973,3.839567
0.506010,4.990000,0.172373,4.449999,-0.751327,2.535955,3.905518
0.517121,4.990000,0.172373,4.449999,-0.744713,2.528937,3.971469
0.528232,4.990000,0.172373,4.449999,-0.737617,2.519132,4.036554
0.539343,4.990000,0.172373,4.449999,-0.730424,2.508761,4.101464
0.550455,4.990000,0.172373,4.449999,-0.723231,2.498390,4.166373
0.561566,4.990000,0.172373,4.449999,-0.716038,2.488019,4.231283
0.572677,4.990000,0.172373,4.449999,-0.709183,2.477476,4.296296
0.583788,4.990000,0.172373,4.449999,-0.704412,2.465879,4.361948
0.594899,4.990000,0.172373,4.449999,-0.699642,2.454281,4.427599
0.606010,4.990000,0.172373,4.449999,-0.694871,2.442684,4.493251
0.617121,4.990000,0.172373,4.449999,-0.690101,2.431086,4.558903
0.628233,4.990000,0.172373,4.449999,-0.686804,2.422507,4.607044
0.639344,4.990000,0.172373,4.449999,-0.685924,2.418878,4.626471
0.650455,4.990000,0.172373,4.449999,-0.685044,2.415248,4.645897
0.661566,4.990000,0.172373,4.449999,-0.684163,2.411619,4.665323
0.672677,4.990000,0.172373,4.449999,-0.683283,2.407990,4.684750
0.683788,4.990000,0.172373,4.449999,-0.683136,2.407384,4.687991
0.694899,4.990000,0.172373,4.449999,-0.683136,2.407384,4.687991
0.706011,4.990000,0.172373,4.449999,-0.683136,2.407384,4.687991
0.717122,4.990000,0.172373,4.449999,-0.683136,2.407384,4.687991
0.728233,4.990000,0.172373,4.449999,-0.683136,2.407384,4.687991
0.739344,4.990000,0.172373,4.449999,-0.683136,2.407384,4.687991
0.750455,4.990000,0.172373,4.449999,-0.683136,2.407384,4.687991
0.761566,4.990000,0.172373,4.449999,-0.683136,2.407384,4.687991
0.772677,4.990000,0.172373,4.449999,-0.683136,2.407384,4.687991
0.783788,4.990000,0.172373,4.449999,-0.683136,2.407384,4.687991
