Timestamp,IsValid,CoordinateSystem,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW,EulerX,EulerY,EulerZ,VelocityValid,VelocityX,VelocityY,VelocityZ,AngularVelocityValid,AngularVelocityX,AngularVelocityY,AngularVelocityZ
0.000000,True,Device,0.017446,1.052481,0.008466,-0.079166,-0.014345,0.017357,0.996607,350.950000,358.181400,2.139452,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.018921,True,Device,0.017429,1.052528,0.008505,-0.079374,-0.014232,0.017275,0.996594,350.925700,358.194700,2.129427,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.034851,True,Device,0.017417,1.052640,0.008534,-0.079811,-0.014203,0.017391,0.996557,350.875600,358.195900,2.143523,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.043884,True,Device,0.017416,1.052673,0.008570,-0.080051,-0.014107,0.017398,0.996539,350.847800,358.206400,2.143911,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.055023,True,Device,0.017420,1.052705,0.008590,-0.080173,-0.014093,0.017560,0.996527,350.834100,358.206200,2.162800,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.066193,True,Device,0.017420,1.052729,0.008571,-0.080237,-0.014043,0.017651,0.996521,350.826800,358.210900,2.173028,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.077148,True,Device,0.017424,1.052736,0.008601,-0.080308,-0.013953,0.017722,0.996515,350.818600,358.220500,2.180544,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.088348,True,Device,0.017431,1.052735,0.008623,-0.080344,-0.013949,0.017845,0.996510,350.814600,358.219700,2.194858,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.099304,True,Device,0.017431,1.052726,0.008585,-0.080436,-0.013936,0.017863,0.996502,350.804000,358.220800,2.196971,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.110413,True,Device,0.017453,1.052717,0.008625,-0.080322,-0.013971,0.017807,0.996512,350.817100,358.217600,2.190569,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
