Timestamp,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ,Ball2PositionX,Ball2PositionY,Ball2PositionZ
0.043600,4.990000,0.978000,4.450000,,,,,,
0.054600,,,,-0.670199,2.404298,3.754114,-1.000708,2.387849,1.108813
0.088000,4.990000,0.978000,4.450000,,,,,,
0.110300,,,,-0.467548,2.453040,3.677146,-0.981419,2.421481,1.327594
0.132400,4.990000,0.978000,4.450000,,,,,,
0.165900,4.990000,0.978000,4.450000,-0.261754,2.495661,3.598984,-0.961935,2.454213,1.548576
0.210200,4.990000,0.978000,4.450000,,,,,,
0.221300,,,,-0.058284,2.525819,3.521704,-0.942820,2.484643,1.765385
0.254600,4.990000,0.978000,4.450000,,,,,,
0.276800,,,,0.148953,2.539935,3.442994,-0.923464,2.512839,1.984925
0.299100,4.990000,0.978000,4.450000,,,,,,
0.332500,4.990000,0.978000,4.450000,0.356593,2.535097,3.364130,-0.904067,2.537542,2.204923
0.365800,4.990000,0.978000,4.450000,,,,,,
0.391500,,,,0.563330,2.511661,3.285610,-0.884613,2.557903,2.425570
0.399700,4.990000,0.978000,4.450000,,,,,,
0.443700,4.990000,0.978000,4.450000,0.768231,2.472303,3.207787,-0.865099,2.573150,2.646906
0.488000,4.990000,0.978000,4.450000,,,,,,
0.499200,,,,0.969814,2.421509,3.131224,-0.845659,2.582637,2.867392
0.521400,4.990000,0.978000,4.450000,,,,,,
0.554700,,,,1.090816,2.387385,3.086216,-0.822825,2.584402,3.088496
0.565900,4.990000,0.978000,4.450000,,,,,,
0.614800,4.990000,0.978000,4.450000,1.090816,2.387385,3.086216,-0.806767,2.577836,3.310171
0.659100,4.990000,0.978000,4.450000,,,,,,
0.670300,,,,1.090816,2.387385,3.086216,-0.800305,2.560964,3.549220
0.703500,4.990000,0.978000,4.450000,,,,,,
0.725800,,,,1.090816,2.387385,3.086216,-0.811866,2.536015,3.770601
0.736800,4.990000,0.978000,4.450000,,,,,,
0.770200,4.990000,0.978000,4.450000,,,,,,
0.782300,,,,0.930798,2.425733,3.145671,-0.842892,2.502163,3.986875
0.804500,4.990000,0.978000,4.450000,,,,,,
0.837800,4.990000,0.978000,4.450000,0.723712,2.472362,3.222417,-0.886784,2.457493,4.203665
0.871300,4.990000,0.978000,4.450000,,,,,,
0.893500,,,,0.516724,2.512810,3.296263,-0.953842,2.404753,4.410122
0.915800,4.990000,0.978000,4.450000,,,,,,
0.948800,,,,0.308031,2.542418,3.364369,-1.001935,2.355350,4.573342
0.959900,4.990000,0.978000,4.450000,,,,,,
0.993600,4.990000,0.978000,4.450000,,,,,,
1.004600,,,,0.096003,2.557564,3.430903,-1.001935,2.355350,4.573342
1.038000,4.990000,0.978000,4.450000,,,,,,
1.060300,,,,-0.115986,2.548034,3.496268,-1.001935,2.355350,4.573342
1.082200,4.990000,0.978000,4.450000,,,,,,
1.115600,4.990000,0.978000,4.450000,-0.324161,2.504292,3.556194,-1.001935,2.355350,4.573342
1.149000,4.990000,0.978000,4.450000,,,,,,
1.171300,,,,-0.526908,2.429479,3.610466,-0.983124,2.378970,4.443885
1.193400,4.990000,0.978000,4.450000,,,,,,
1.226700,4.990000,0.978000,4.450000,-0.721572,2.332730,3.656343,-0.951395,2.417318,4.227277
1.260600,4.990000,0.978000,4.450000,,,,,,
1.282900,,,,-0.905931,2.213524,3.693787,-0.919490,2.454432,4.009651
1.294000,4.990000,0.978000,4.450000,,,,,,
1.327500,4.990000,0.978000,4.450000,,,,,,
1.338300,,,,-0.905931,2.213524,3.693787,-0.884809,2.489268,3.790921
1.371200,4.990000,0.978000,4.450000,,,,,,
1.393300,,,,-0.905931,2.213524,3.693787,-0.848427,2.519202,3.576833
1.404600,4.990000,0.978000,4.450000,,,,,,
1.450000,4.990000,0.978000,4.450000,-0.905931,2.213524,3.693787,-0.809058,2.542690,3.359574
1.493600,4.990000,0.978000,4.450000,,,,,,
1.504500,,,,-0.863230,2.221762,3.699206,-0.764461,2.555704,3.141743
1.537800,4.990000,0.978000,4.450000,,,,,,
1.564100,,,,-0.645121,2.263424,3.725794,-0.705394,2.553135,2.926159
1.575700,4.990000,0.978000,4.450000,,,,,,
1.619700,4.990000,0.978000,4.450000,-0.414377,2.306122,3.750375,-0.621095,2.529531,2.707301
1.664200,4.990000,0.978000,4.450000,,,,,,
1.675000,,,,-0.195584,2.343978,3.768691,-0.530073,2.486781,2.508549
1.697800,4.990000,0.978000,4.450000,,,,,,
1.731200,4.990000,0.978000,4.450000,0.025504,2.376746,3.778849,-0.416604,2.432623,2.323848
1.775100,4.990000,0.978000,4.450000,,,,,,
1.786300,,,,0.244172,2.401033,3.778500,-0.275018,2.371414,2.167110
1.808700,4.990000,0.978000,4.450000,,,,,,
1.841900,,,,0.466615,2.415537,3.768081,-0.187459,2.339209,2.123722
1.852900,4.990000,0.978000,4.450000,,,,,,
1.886400,4.990000,0.978000,4.450000,,,,,,
1.897400,,,,0.687464,2.418829,3.745451,-0.187459,2.339209,2.123722
1.930800,4.990000,0.978000,4.450000,,,,,,
1.953000,,,,0.904383,2.410922,3.704055,-0.187459,2.339209,2.123722
1.964100,4.990000,0.978000,4.450000,,,,,,
1.997500,4.990000,0.978000,4.450000,,,,,,
2.008500,,,,1.118770,2.393352,3.644284,-0.187459,2.339209,2.123722
2.041700,4.990000,0.978000,4.450000,,,,,,
2.063900,,,,1.328607,2.368389,3.578448,-0.066118,2.364899,2.154072
2.086300,4.990000,0.978000,4.450000,,,,,,
2.119600,4.990000,0.978000,4.450000,1.537743,2.338385,3.509382,0.144526,2.404150,2.213097
2.153000,4.990000,0.978000,4.450000,,,,,,
