Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW
0.000,True,-0.038450,1.149564,-0.004378,0.091561,0.013890,-0.006964,-0.995678,True,0.033489,1.149179,-0.006430,0.077143,-0.053059,0.000385,-0.995607
0.010,True,-0.038444,1.149512,-0.004410,0.091380,0.013763,-0.006984,-0.995697,True,0.033494,1.149130,-0.006481,0.077532,-0.053011,0.000334,-0.995580
0.020,True,-0.038411,1.149444,-0.004404,0.091175,0.013726,-0.007068,-0.995715,True,0.033527,1.149075,-0.006480,0.077335,-0.053054,0.000237,-0.995593
0.036,True,-0.038402,1.149377,-0.004435,0.091075,0.013645,-0.006980,-0.995726,True,0.033535,1.148995,-0.006522,0.077031,-0.053162,0.000310,-0.995610
0.047,True,-0.038405,1.149368,-0.004448,0.091030,0.013563,-0.006892,-0.995732,True,0.033533,1.148974,-0.006545,0.077136,-0.053590,0.000433,-0.995579
0.058,True,-0.038390,1.149393,-0.004418,0.091295,0.013171,-0.006913,-0.995713,True,0.033548,1.149008,-0.006511,0.077160,-0.053583,0.000371,-0.995578
0.069,True,-0.038404,1.149434,-0.004426,0.091446,0.013164,-0.006949,-0.995699,True,0.033534,1.149053,-0.006519,0.077315,-0.053594,0.000346,-0.995565
0.080,True,-0.038414,1.149450,-0.004426,0.091620,0.013257,-0.007046,-0.995681,True,0.033524,1.149083,-0.006506,0.077547,-0.053575,0.000267,-0.995548
0.091,True,-0.038454,1.149460,-0.004389,0.091896,0.013370,-0.007107,-0.995654,True,0.033484,1.149102,-0.006460,0.077655,-0.053533,0.000220,-0.995542
0.102,True,-0.038462,1.149456,-0.004379,0.091878,0.013541,-0.007042,-0.995653,True,0.033477,1.149091,-0.006424,0.077634,-0.053368,0.000281,-0.995553
0.113,True,-0.038511,1.149413,-0.004423,0.091661,0.013642,-0.007106,-0.995672,True,0.033428,1.149060,-0.006453,0.077220,-0.053260,0.000201,-0.995591
0.125,True,-0.038553,1.149366,-0.004398,0.091634,0.013658,-0.007123,-0.995674,True,0.033387,1.149018,-0.006422,0.077096,-0.053235,0.000174,-0.995602
0.136,True,-0.038608,1.149334,-0.004429,0.091389,0.013774,-0.007110,-0.995695,True,0.033332,1.148987,-0.006435,0.076851,-0.053128,0.000170,-0.995626
0.147,True,-0.038654,1.149300,-0.004433,0.091272,0.013864,-0.007134,-0.995704,True,0.033286,1.148958,-0.006425,0.076781,-0.052991,0.000131,-0.995639
0.158,True,-0.038691,1.149279,-0.004412,0.091276,0.013851,-0.007100,-0.995704,True,0.033250,1.148937,-0.006389,0.076664,-0.052899,0.000144,-0.995653
0.169,True,-0.038732,1.149262,-0.004427,0.091149,0.013864,-0.007137,-0.995715,True,0.033209,1.148926,-0.006401,0.076541,-0.052888,0.000099,-0.995663
0.180,True,-0.038767,1.149263,-0.004423,0.091164,0.013883,-0.007131,-0.995714,True,0.033174,1.148926,-0.006393,0.076472,-0.053209,0.000143,-0.995651
0.191,True,-0.038790,1.149291,-0.004400,0.091406,0.013720,-0.007084,-0.995694,True,0.033151,1.148951,-0.006364,0.076495,-0.053194,0.000172,-0.995650
0.202,True,-0.038826,1.149297,-0.004371,0.091526,0.013710,-0.007176,-0.995682,True,0.033116,1.148970,-0.006337,0.076622,-0.053206,0.000089,-0.995640
0.214,True,-0.038852,1.149290,-0.004413,0.091521,0.013808,-0.007325,-0.995681,True,0.033090,1.148986,-0.006364,0.076698,-0.053298,-0.000042,-0.995629
0.225,True,-0.038898,1.149283,-0.004383,0.091545,0.013849,-0.007423,-0.995677,True,0.033044,1.148993,-0.006329,0.076730,-0.053265,-0.000138,-0.995628
0.235,True,-0.038932,1.149279,-0.004361,0.091627,0.013796,-0.007382,-0.995671,True,0.033011,1.148988,-0.006288,0.076711,-0.053146,-0.000118,-0.995636
0.246,True,-0.039005,1.149228,-0.004439,0.091539,0.013745,-0.007462,-0.995679,True,0.032937,1.148948,-0.006373,0.076460,-0.053299,-0.000193,-0.995647
0.258,True,-0.038986,1.149258,-0.004357,0.091565,0.013646,-0.007449,-0.995678,True,0.032956,1.148979,-0.006284,0.076522,-0.053275,-0.000189,-0.995644
0.269,True,-0.038991,1.149309,-0.004325,0.091613,0.013680,-0.007201,-0.995675,True,0.032952,1.148995,-0.006244,0.076554,-0.053240,0.000061,-0.995643
0.280,True,-0.039040,1.149322,-0.004329,0.091598,0.013654,-0.006943,-0.995678,True,0.032902,1.148972,-0.006246,0.076444,-0.053348,0.000327,-0.995646
0.291,True,-0.039050,1.149326,-0.004270,0.091503,0.013545,-0.006738,-0.995690,True,0.032892,1.148946,-0.006198,0.076337,-0.053458,0.000527,-0.995648
0.302,True,-0.039062,1.149304,-0.004212,0.091362,0.013255,-0.006826,-0.995706,True,0.032879,1.148939,-0.006161,0.076062,-0.053601,0.000406,-0.995661
0.314,True,-0.039098,1.149239,-0.004243,0.091252,0.013210,-0.007072,-0.995715,True,0.032843,1.148909,-0.006200,0.075991,-0.053859,0.000176,-0.995653
0.324,True,-0.039135,1.149222,-0.004188,0.091078,0.013112,-0.007241,-0.995731,True,0.032807,1.148916,-0.006160,0.075830,-0.053963,-0.000002,-0.995660
0.336,True,-0.039163,1.149203,-0.004156,0.090884,0.012892,-0.007357,-0.995751,True,0.032779,1.148917,-0.006133,0.075796,-0.054004,-0.000140,-0.995660
0.347,True,-0.039215,1.149161,-0.004181,0.090778,0.012772,-0.007483,-0.995761,True,0.032726,1.148893,-0.006176,0.076261,-0.053930,-0.000294,-0.995628
0.358,True,-0.039227,1.149170,-0.004152,0.090730,0.012684,-0.007403,-0.995767,True,0.032714,1.148889,-0.006157,0.076209,-0.054021,-0.000215,-0.995627
0.369,True,-0.039242,1.149172,-0.004118,0.090824,0.012525,-0.007410,-0.995761,True,0.032698,1.148891,-0.006142,0.076195,-0.054176,-0.000221,-0.995620
0.380,True,-0.039261,1.149163,-0.004166,0.090853,0.012478,-0.007348,-0.995759,True,0.032679,1.148872,-0.006195,0.076187,-0.054322,-0.000147,-0.995613
0.391,True,-0.039289,1.149150,-0.004153,0.090905,0.012467,-0.007375,-0.995754,True,0.032650,1.148863,-0.006182,0.076243,-0.054335,-0.000170,-0.995608
0.402,True,-0.039331,1.149130,-0.004171,0.090595,0.012591,-0.007421,-0.995781,True,0.032609,1.148850,-0.006194,0.076154,-0.054315,-0.000212,-0.995616
0.413,True,-0.039380,1.149096,-0.004221,0.090511,0.012714,-0.007539,-0.995786,True,0.032561,1.148835,-0.006227,0.075968,-0.054250,-0.000331,-0.995633
0.424,True,-0.039446,1.149078,-0.004215,0.090379,0.012780,-0.007627,-0.995796,True,0.032495,1.148831,-0.006212,0.075844,-0.054188,-0.000428,-0.995646
