Timestamp,PositionX,PositionY,PositionZ
0.070816,4.990000,0.978000,4.450000
0.121429,4.990000,0.978000,4.450000
0.170929,4.990000,0.978000,4.450000
0.221268,4.990000,0.978000,4.450000
0.271103,4.990000,0.978000,4.450000
0.321396,4.990000,0.978000,4.450000
0.371857,4.990000,0.978000,4.450000
0.422485,4.990000,0.978000,4.450000
0.473564,4.990000,0.978000,4.450000
0.523056,4.990000,0.978000,4.450000
0.573326,4.990000,0.978000,4.450000
0.623901,4.990000,0.978000,4.450000
0.674316,4.990000,0.978000,4.450000
0.725349,4.990000,0.978000,4.450000
0.775597,4.990000,0.978000,4.450000
0.825760,4.990000,0.978000,4.450000
0.876015,4.990000,0.978000,4.450000
0.925819,4.990000,0.978000,4.450000
0.977219,4.990000,0.978000,4.450000
1.026482,4.990000,0.978000,4.450000
1.076691,4.990000,0.978000,4.450000
1.127594,4.990000,0.978000,4.450000
1.178253,4.990000,0.978000,4.450000
1.227516,4.990000,0.978000,4.450000
1.277496,4.990000,0.978000,4.450000
1.329025,4.990000,0.978000,4.450000
1.379402,4.990000,0.978000,4.450000
1.429268,4.990000,0.978000,4.450000
1.486641,4.990000,0.978000,4.450000
1.533615,4.990000,0.978000,4.450000
1.583496,4.990000,0.978000,4.450000
1.633278,4.990000,0.978000,4.450000
1.682320,4.990000,0.978000,4.450000
1.735008,4.990000,0.978000,4.450000
1.784912,4.990000,0.978000,4.450000
1.835045,4.990000,0.978000,4.450000
1.884933,4.990000,0.978000,4.450000
1.935837,4.990000,0.978000,4.450000
1.984924,4.990000,0.978000,4.450000
2.035561,4.990000,0.978000,4.450000
2.086716,4.990000,0.978000,4.450000
2.136147,4.990000,0.978000,4.450000
2.186188,4.990000,0.978000,4.450000
2.236900,4.990000,0.978000,4.450000
2.287727,4.990000,0.978000,4.450000
2.337784,4.990000,0.978000,4.450000
2.388069,4.990000,0.978000,4.450000
2.438126,4.990000,0.978000,4.450000
2.487717,4.990000,0.978000,4.450000
2.537781,4.990000,0.978000,4.450000
2.588081,4.990000,0.978000,4.450000
2.638901,4.990000,0.978000,4.450000
2.689476,4.990000,0.978000,4.450000
2.739265,4.990000,0.978000,4.450000
2.789719,4.990000,0.978000,4.450000
2.839836,4.990000,0.978000,4.450000
2.890015,4.990000,0.978000,4.450000
2.940193,4.990000,0.978000,4.450000
2.989868,4.990000,0.978000,4.450000
3.039925,4.990000,0.978000,4.450000
3.090019,4.990000,0.978000,4.450000
3.140915,4.990000,0.978000,4.450000
3.190392,4.990000,0.978000,4.450000
3.241188,4.990000,0.978000,4.450000
3.291092,4.990000,0.978000,4.450000
3.340538,4.990000,0.978000,4.450000
3.390434,4.990000,0.978000,4.450000
3.441040,4.990000,0.978000,4.450000
3.490807,4.990000,0.978000,4.450000
3.542068,4.990000,0.978000,4.450000
3.591217,4.990000,0.978000,4.450000
3.640984,4.990000,0.978000,4.450000
3.690742,4.990000,0.978000,4.450000
3.741417,4.990000,0.978000,4.450000
3.791534,4.990000,0.978000,4.450000
3.841621,4.990000,0.978000,4.450000
3.892014,4.990000,0.978000,4.450000
3.942490,4.990000,0.978000,4.450000
3.991928,4.990000,0.978000,4.450000
4.042465,4.990000,0.978000,4.450000
4.092834,4.990000,0.978000,4.450000
4.142357,4.990000,0.978000,4.450000
4.193001,4.990000,0.978000,4.450000
4.243927,4.990000,0.978000,4.450000
4.293686,4.990000,0.978000,4.450000
4.343872,4.990000,0.978000,4.450000
4.394012,4.990000,0.978000,4.450000
4.443520,4.990000,0.978000,4.450000
4.494095,4.990000,0.978000,4.450000
4.543785,4.990000,0.978000,4.450000
4.594559,4.990000,0.978000,4.450000
4.645180,4.990000,0.978000,4.450000
4.695755,4.990000,0.978000,4.450000
4.745987,4.990000,0.978000,4.450000
4.796181,4.990000,0.978000,4.450000
4.845886,4.990000,0.978000,4.450000
4.896225,4.990000,0.978000,4.450000
4.946121,4.990000,0.978000,4.450000
4.997108,4.990000,0.978000,4.450000
5.046669,4.990000,0.978000,4.450000
5.096451,4.990000,0.978000,4.450000
5.146713,4.990000,0.978000,4.450000
5.196594,4.990000,0.978000,4.450000
5.247276,4.990000,0.978000,4.450000
5.297806,4.990000,0.978000,4.450000
5.348015,4.990000,0.978000,4.450000
5.397873,4.990000,0.978000,4.450000
5.448433,4.990000,0.978000,4.450000
5.498596,4.990000,0.978000,4.450000
5.548843,4.990000,0.978000,4.450000
5.599625,4.990000,0.978000,4.450000
5.649551,4.990000,0.978000,4.450000
5.699471,4.990000,0.978000,4.450000
5.750458,4.990000,0.978000,4.450000
5.800461,4.990000,0.978000,4.450000
5.850471,4.990000,0.978000,4.450000
5.901344,4.990000,0.978000,4.450000
5.950516,4.990000,0.978000,4.450000
6.000671,4.990000,0.978000,4.450000
6.051979,4.990000,0.978000,4.450000
6.102051,4.990000,0.978000,4.450000
6.152641,4.990000,0.978000,4.450000
6.203148,4.990000,0.978000,4.450000
6.253990,4.990000,0.978000,4.450000
6.304375,4.990000,0.978000,4.450000
6.354408,4.990000,0.978000,4.450000
6.404732,4.990000,0.978000,4.450000
6.454834,4.990000,0.978000,4.450000
6.504562,4.990000,0.978000,4.450000
6.554794,4.990000,0.978000,4.450000
6.605133,4.990000,0.978000,4.450000
6.655197,4.990000,0.978000,4.450000
6.706261,4.990000,0.978000,4.450000
6.755592,4.990000,0.978000,4.450000
6.806389,4.990000,0.978000,4.450000
6.857536,4.990000,0.978000,4.450000
6.906464,4.990000,0.978000,4.450000
6.957092,4.990000,0.978000,4.450000
7.007446,4.990000,0.978000,4.450000
7.057365,4.990000,0.978000,4.450000
7.107582,4.990000,0.978000,4.450000
7.157532,4.990000,0.978000,4.450000
7.208244,4.990000,0.978000,4.450000
7.259239,4.990000,0.978000,4.450000
7.309502,4.990000,0.978000,4.450000
7.359711,4.990000,0.978000,4.450000
7.409637,4.990000,0.978000,4.450000
7.459824,4.990000,0.978000,4.450000
7.509766,4.990000,0.978000,4.450000
7.559868,4.990000,0.978000,4.450000
7.611198,4.990000,0.978000,4.450000
7.661568,4.990000,0.978000,4.450000
7.711418,4.990000,0.978000,4.450000
7.762215,4.990000,0.978000,4.450000
7.812698,4.990000,0.978000,4.450000
7.863564,4.990000,0.978000,4.450000
7.913689,4.990000,0.978000,4.450000
7.963875,4.990000,0.978000,4.450000
8.013802,4.990000,0.978000,4.450000
8.065102,4.990000,0.978000,4.450000
8.115738,4.990000,0.978000,4.450000
8.165337,4.990000,0.978000,4.450000
8.215462,4.990000,0.978000,4.450000
8.265297,4.990000,0.978000,4.450000
8.315941,4.990000,0.978000,4.450000
8.365685,4.990000,0.978000,4.450000
8.416130,4.990000,0.978000,4.450000
8.466652,4.990000,0.978000,4.450000
8.515968,4.990000,0.978000,4.450000
8.566551,4.990000,0.978000,4.450000
8.617592,4.990000,0.978000,4.450000
8.667168,4.990000,0.978000,4.450000
8.718018,4.990000,0.978000,4.450000
8.769524,4.990000,0.978000,4.450000
8.819328,4.990000,0.978000,4.450000
8.869179,4.990000,0.978000,4.450000
8.919373,4.990000,0.978000,4.450000
8.969597,4.990000,0.978000,4.450000
9.019676,4.990000,0.978000,4.450000
9.070259,4.990000,0.978000,4.450000
9.120834,4.990000,0.978000,4.450000
9.171577,4.990000,0.978000,4.450000
9.220909,4.990000,0.978000,4.450000
9.271660,4.990000,0.978000,4.450000
9.321747,4.990000,0.978000,4.450000
9.371391,4.990000,0.978000,4.450000
9.422020,4.990000,0.978000,4.450000
9.472847,4.990000,0.978000,4.450000
9.522842,4.990000,0.978000,4.450000
9.573654,4.990000,0.978000,4.450000
