Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY,AnchorIndex,HMDIsValid,HMDCoordinateSystem,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationW,HMDEulerX,HMDEulerY,HMDEulerZ,BallPositionX,BallPositionY,BallPositionZ,Ball2PositionX,Ball2PositionY,Ball2PositionZ,CubeHumanPositionX,CubeHumanPositionY,CubeHumanPositionZ
0.000000,True,-0.064695,1.131977,0.031340,0.240060,0.217311,-0.011045,-0.946058,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,True,4.361,True,0.401034,0.534682,False,0.000,False,0.000000,0.000000,0,True,Device,-0.029738,1.136653,0.021314,-0.087222,-0.005912,-0.006905,0.996148,349.988000,359.384700,359.259600,,,,,,,0.000000,0.000000,0.000000
0.017456,True,-0.064654,1.131867,0.031259,0.239238,0.217405,-0.010985,-0.946245,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,True,4.373,True,0.401034,0.534682,False,0.000,False,0.000000,0.000000,,True,Device,-0.029697,1.136552,0.021235,-0.086799,-0.005881,-0.006891,0.996185,350.036800,359.387900,359.260700,,,,,,,,,
0.033900,True,-0.064544,1.131747,0.031149,0.238329,0.218080,-0.010807,-0.946321,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,True,4.315,True,0.399912,0.532834,False,0.000,False,0.000000,0.000000,,True,Device,-0.029591,1.136444,0.021120,-0.085842,-0.005687,-0.006973,0.996268,350.146900,359.410700,359.248800,,,,,,,,,
0.033936,True,-0.064544,1.131747,0.031149,0.238329,0.218080,-0.010807,-0.946321,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,True,4.315,True,0.399912,0.532834,False,0.000,False,0.000000,0.000000,,True,Device,-0.029591,1.136444,0.021120,-0.085842,-0.005687,-0.006973,0.996268,350.146900,359.410700,359.248800,,,,,,,,,
0.038544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
0.044189,True,-0.064508,1.131756,0.031095,0.238052,0.218857,-0.010573,-0.946214,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,True,4.326,True,0.400329,0.533233,False,0.000,False,0.000000,0.000000,,True,Device,-0.029553,1.136433,0.021062,-0.085730,-0.005577,-0.007294,0.996276,350.159600,359.426500,359.210400,,,,,,,,,
0.055298,True,-0.064495,1.131799,0.031034,0.238178,0.218686,-0.010182,-0.946226,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,True,4.334,True,0.400329,0.533233,False,0.000,False,0.000000,0.000000,,True,Device,-0.029538,1.136446,0.020994,-0.085725,-0.005428,-0.007725,0.996274,350.160200,359.448100,359.159000,-0.668733,2.404666,3.753557,-1.000571,2.388094,1.110361,,,
0.055300,True,-0.064495,1.131799,0.031034,0.238178,0.218686,-0.010182,-0.946226,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,True,4.334,True,0.400329,0.533233,False,0.000,False,0.000000,0.000000,,True,Device,-0.029538,1.136446,0.020994,-0.085725,-0.005428,-0.007725,0.996274,350.160200,359.448100,359.159000,-0.668733,2.404666,3.753557,-1.000571,2.388094,1.110361,,,
0.066467,True,-0.064440,1.131868,0.031037,0.238212,0.219127,-0.010025,-0.946117,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,True,4.295,True,0.399587,0.532708,False,0.000,False,0.000000,0.000000,,True,Device,-0.029481,1.136495,0.020993,-0.085821,-0.005375,-0.007966,0.996264,350.149000,359.456700,359.130500,,,,,,,,,
0.075195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
0.077500,True,-0.064419,1.131907,0.030982,0.238612,0.218408,-0.009860,-0.946185,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,True,4.230,True,0.399319,0.532448,False,0.000,False,0.000000,0.000000,,True,Device,-0.029461,1.136526,0.020934,-0.085805,-0.005304,-0.008087,0.996265,350.150800,359.466200,359.115900,,,,,,,,,
