Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW
0.000,True,-0.043121,1.012218,-0.074994,0.023347,-0.028487,0.018923,-0.999142,True,0.024185,1.012624,-0.072656,0.023587,-0.012385,0.017871,-0.999485
0.011,True,-0.043092,1.012241,-0.075034,0.023458,-0.028453,0.018960,-0.999140,True,0.024214,1.012643,-0.072695,0.023699,-0.012351,0.017906,-0.999483
0.021,True,-0.043075,1.012261,-0.075068,0.023298,-0.028743,0.018968,-0.999135,True,0.024231,1.012663,-0.072739,0.023539,-0.012642,0.017914,-0.999483
0.032,True,-0.043049,1.012250,-0.075038,0.023292,-0.028845,0.018956,-0.999133,True,0.024257,1.012654,-0.072723,0.023532,-0.012744,0.017903,-0.999482
0.044,True,-0.042998,1.012280,-0.075018,0.023145,-0.029340,0.018961,-0.999122,True,0.024308,1.012688,-0.072706,0.023384,-0.013241,0.017906,-0.999479
0.055,True,-0.042964,1.012356,-0.075034,0.023608,-0.029869,0.018917,-0.999096,True,0.024344,1.012773,-0.072759,0.023845,-0.013771,0.017858,-0.999461
0.066,True,-0.042943,1.012417,-0.075004,0.023836,-0.030040,0.019093,-0.999082,True,0.024365,1.012812,-0.072748,0.024076,-0.013943,0.018032,-0.999450
0.077,True,-0.042939,1.012441,-0.075005,0.023984,-0.030084,0.019215,-0.999075,True,0.024370,1.012819,-0.072760,0.024227,-0.013986,0.018153,-0.999444
0.089,True,-0.042954,1.012427,-0.075062,0.023725,-0.030268,0.019338,-0.999073,True,0.024355,1.012789,-0.072814,0.023969,-0.014171,0.018278,-0.999445
0.100,True,-0.042957,1.012382,-0.075035,0.023801,-0.030265,0.019141,-0.999075,True,0.024351,1.012772,-0.072773,0.024042,-0.014168,0.018081,-0.999447
0.111,True,-0.042983,1.012380,-0.075065,0.023767,-0.030199,0.019079,-0.999079,True,0.024325,1.012780,-0.072785,0.024006,-0.014103,0.018019,-0.999450
0.123,True,-0.043006,1.012390,-0.075104,0.023505,-0.030018,0.018959,-0.999093,True,0.024301,1.012805,-0.072808,0.023743,-0.013922,0.017899,-0.999461
0.133,True,-0.043036,1.012392,-0.075078,0.023522,-0.029939,0.019074,-0.999093,True,0.024271,1.012792,-0.072770,0.023761,-0.013843,0.018013,-0.999460
0.144,True,-0.043068,1.012393,-0.075048,0.023416,-0.029176,0.019125,-0.999117,True,0.024239,1.012780,-0.072731,0.023658,-0.013078,0.018064,-0.999471
0.155,True,-0.043107,1.012377,-0.075119,0.023311,-0.029206,0.018989,-0.999121,True,0.024199,1.012783,-0.072794,0.023550,-0.013108,0.017930,-0.999476
0.167,True,-0.044728,1.006087,-0.075966,0.023260,-0.028810,0.018939,-0.999135,True,0.024184,1.012758,-0.072761,0.023499,-0.012710,0.017879,-0.999483
0.177,True,-0.044758,1.006072,-0.075989,0.023241,-0.028467,0.018891,-0.999146,True,0.024152,1.012749,-0.072761,0.023480,-0.012367,0.017831,-0.999489
0.188,True,-0.044797,1.006081,-0.076007,0.023125,-0.028301,0.018920,-0.999153,True,0.024113,1.012753,-0.072762,0.023364,-0.012200,0.017862,-0.999493
0.199,True,-0.044814,1.006051,-0.075960,0.023073,-0.028062,0.018821,-0.999163,True,0.024094,1.012735,-0.072704,0.023311,-0.011961,0.017763,-0.999499
0.210,True,-0.044847,1.006050,-0.075991,0.022579,-0.028016,0.018853,-0.999175,True,0.024060,1.012728,-0.072718,0.022817,-0.011916,0.017796,-0.999510
0.221,True,-0.044877,1.006046,-0.076021,0.022376,-0.027684,0.018868,-0.999188,True,0.024030,1.012721,-0.072732,0.022614,-0.011583,0.017811,-0.999519
0.235,True,-0.044904,1.006042,-0.075984,0.022330,-0.027624,0.018955,-0.999189,True,0.024004,1.012705,-0.072686,0.022570,-0.011523,0.017898,-0.999519
0.246,True,-0.044920,1.006034,-0.076015,0.022602,-0.027238,0.018884,-0.999195,True,0.023988,1.012703,-0.072714,0.022841,-0.011135,0.017827,-0.999518
