Timestamp,IsValid,CoordinateSystem,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW,EulerX,EulerY,EulerZ,VelocityValid,VelocityX,VelocityY,VelocityZ,AngularVelocityValid,AngularVelocityX,AngularVelocityY,AngularVelocityZ
0.000000,True,Device,0.004309,1.156051,-0.026017,-0.079229,-0.024771,-0.021078,0.996326,350.855800,357.328300,357.789800,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.016052,True,Device,0.004316,1.156075,-0.026076,-0.079262,-0.024764,-0.020729,0.996331,350.852900,357.326000,357.830200,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.032562,True,Device,0.004304,1.156061,-0.026000,-0.079377,-0.024853,-0.020424,0.996326,350.840400,357.313000,357.866600,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.043762,True,Device,0.004294,1.156046,-0.026024,-0.079475,-0.024863,-0.020581,0.996314,350.828600,357.313500,357.848800,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.055328,True,Device,0.004304,1.156071,-0.026042,-0.079417,-0.024880,-0.020795,0.996314,350.834700,357.313500,357.824000,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.066742,True,Device,0.004288,1.156080,-0.025940,-0.079439,-0.024809,-0.020934,0.996311,350.831900,357.323000,357.807300,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.077698,True,Device,0.004302,1.156101,-0.025955,-0.079444,-0.024779,-0.021061,0.996309,350.831100,357.327600,357.792400,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.088715,True,Device,0.004315,1.156109,-0.025961,-0.079481,-0.024737,-0.021200,0.996304,350.826500,357.333800,357.775900,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.099945,True,Device,0.004299,1.156126,-0.025840,-0.079387,-0.024620,-0.021525,0.996307,350.836800,357.350200,357.737000,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
0.111115,True,Device,0.004315,1.156129,-0.025826,-0.079386,-0.024458,-0.021707,0.996307,350.836800,357.370700,357.714500,True,0.000000,0.000000,0.000000,True,0.000000,0.000000,0.000000
