Timestamp,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY
0.000,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.011,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.022,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.034,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.044,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.055,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.066,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.077,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.088,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.100,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.111,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.122,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.133,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.144,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.155,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.166,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.177,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.188,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.200,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.211,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.222,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.233,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.244,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.255,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.266,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.278,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.288,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.300,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.311,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.322,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.333,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.347,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.359,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.370,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.381,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.392,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.403,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.414,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.425,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.436,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.447,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.458,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.470,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.481,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.492,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.503,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.514,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.525,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.536,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.548,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.559,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.570,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.582,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.592,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.603,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.614,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.625,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.636,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.647,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.658,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.670,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.681,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.692,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.703,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.714,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
0.725,False,0.000,False,0.000000,0.000000,False,0.000,False,0.000000,0.000000
